GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017,respop72018
0100000US,,United States,310M400US22500,22500,"United States - Florence, SC Metro Area","Florence, SC Metro Area",205566,205571,205661,205790,206051,205995,206445,206259,205859,205546,204961
0100000US,,United States,310M400US22520,22520,"United States - Florence-Muscle Shoals, AL Metro Area","Florence-Muscle Shoals, AL Metro Area",147137,147137,147261,147141,147236,147239,147481,146847,146824,147100,147149
0100000US,,United States,310M400US22540,22540,"United States - Fond du Lac, WI Metro Area","Fond du Lac, WI Metro Area",101633,101627,101581,101811,101785,101792,101986,101951,102201,102371,103066
0100000US,,United States,310M400US22660,22660,"United States - Fort Collins, CO Metro Area","Fort Collins, CO Metro Area",299630,299615,300450,305237,310856,316258,324061,333309,338926,343993,350518
0100000US,,United States,310M400US22900,22900,"United States - Fort Smith, AR-OK Metro Area","Fort Smith, AR-OK Metro Area",280467,280532,280698,281349,281240,280349,280019,280496,281181,281990,282318
0100000US,,United States,310M400US23060,23060,"United States - Fort Wayne, IN Metro Area","Fort Wayne, IN Metro Area",416257,416262,416976,420011,421926,424386,426462,428843,431125,434001,437631
0100000US,,United States,310M400US23420,23420,"United States - Fresno, CA Metro Area","Fresno, CA Metro Area",930450,930496,932063,939479,945349,952029,961311,970442,977956,986542,994400
0100000US,,United States,310M400US23460,23460,"United States - Gadsden, AL Metro Area","Gadsden, AL Metro Area",104430,104427,104455,104358,104273,103883,103407,103003,102849,102937,102501
0100000US,,United States,310M400US23540,23540,"United States - Gainesville, FL Metro Area","Gainesville, FL Metro Area",264275,264278,264612,266796,268405,269451,272486,276546,281885,284685,288212
0100000US,,United States,310M400US23580,23580,"United States - Gainesville, GA Metro Area","Gainesville, GA Metro Area",179684,179726,180040,182271,184127,186486,189239,192458,196523,199439,202148
0100000US,,United States,310M400US23900,23900,"United States - Gettysburg, PA Metro Area","Gettysburg, PA Metro Area",101407,101424,101473,101457,101242,101132,101350,101776,101812,102367,102811
0100000US,,United States,310M400US24020,24020,"United States - Glens Falls, NY Metro Area","Glens Falls, NY Metro Area",128923,128941,129013,128807,128398,127834,127334,126636,126195,125917,125462
0100000US,,United States,310M400US24140,24140,"United States - Goldsboro, NC Metro Area","Goldsboro, NC Metro Area",122623,122673,122900,124040,124574,124622,124631,124428,124448,123257,123248
0100000US,,United States,310M400US24220,24220,"United States - Grand Forks, ND-MN Metro Area","Grand Forks, ND-MN Metro Area",98461,98464,98631,98179,99086,100737,101262,101881,102233,102277,102299
0100000US,,United States,310M400US24260,24260,"United States - Grand Island, NE Metro Area","Grand Island, NE Metro Area",81850,81850,82054,82612,83272,83775,84342,84472,84875,84862,85088
0100000US,,United States,310M400US24300,24300,"United States - Grand Junction, CO Metro Area","Grand Junction, CO Metro Area",146723,146717,146361,147285,147437,147313,147312,148227,149838,151406,153207
0100000US,,United States,310M400US24340,24340,"United States - Grand Rapids-Wyoming, MI Metro Area","Grand Rapids-Wyoming, MI Metro Area",988938,988940,989517,997545,1008798,1020647,1031438,1040441,1050591,1060326,1069405
0100000US,,United States,310M400US24420,24420,"United States - Grants Pass, OR Metro Area","Grants Pass, OR Metro Area",82713,82718,82875,82690,82746,83119,83364,84508,85489,86653,87393
0100000US,,United States,310M400US24500,24500,"United States - Great Falls, MT Metro Area","Great Falls, MT Metro Area",81327,81323,81501,81694,81611,82189,82058,81887,81536,81604,81643
0100000US,,United States,310M400US24540,24540,"United States - Greeley, CO Metro Area","Greeley, CO Metro Area",252825,252847,254198,258783,264058,270126,276037,285033,294965,305274,314305
0100000US,,United States,310M400US24580,24580,"United States - Green Bay, WI Metro Area","Green Bay, WI Metro Area",306241,306241,306758,308594,310602,311969,314044,315694,317394,319786,321591
0100000US,,United States,310M400US24660,24660,"United States - Greensboro-High Point, NC Metro Area","Greensboro-High Point, NC Metro Area",723801,723885,725233,730019,735443,740631,746585,751724,759546,763486,767711
0100000US,,United States,310M400US24780,24780,"United States - Greenville, NC Metro Area","Greenville, NC Metro Area",168148,168167,168853,170761,172969,174384,174998,176098,177232,178617,179914
0100000US,,United States,310M400US24860,24860,"United States - Greenville-Anderson-Mauldin, SC Metro Area","Greenville-Anderson-Mauldin, SC Metro Area",824112,824035,825629,833116,840824,848385,860295,872598,884320,895422,906626
0100000US,,United States,310M400US25060,25060,"United States - Gulfport-Biloxi-Pascagoula, MS Metro Area","Gulfport-Biloxi-Pascagoula, MS Metro Area",370702,370787,371397,375796,378721,381966,385756,388344,390780,394322,397261
0100000US,,United States,310M400US25180,25180,"United States - Hagerstown-Martinsburg, MD-WV Metro Area","Hagerstown-Martinsburg, MD-WV Metro Area",251599,251602,252340,254484,255986,257483,259247,260799,263141,265295,268049
0100000US,,United States,310M400US25220,25220,"United States - Hammond, LA Metro Area","Hammond, LA Metro Area",121097,121107,121482,122684,123639,125526,127022,128740,130657,132322,133777
0100000US,,United States,310M400US25260,25260,"United States - Hanford-Corcoran, CA Metro Area","Hanford-Corcoran, CA Metro Area",152982,152982,152381,151886,151026,150416,149603,150199,149509,149696,151366
0100000US,,United States,310M400US25420,25420,"United States - Harrisburg-Carlisle, PA Metro Area","Harrisburg-Carlisle, PA Metro Area",549475,549468,550102,552243,555060,558163,561206,564752,567640,571101,574659
0100000US,,United States,310M400US25500,25500,"United States - Harrisonburg, VA Metro Area","Harrisonburg, VA Metro Area",125228,125221,125398,126782,128451,128972,130443,131208,133024,134220,135277
0100000US,,United States,310M400US25540,25540,"United States - Hartford-West Hartford-East Hartford, CT Metro Area","Hartford-West Hartford-East Hartford, CT Metro Area",1212381,1212453,1214064,1215979,1215098,1214663,1213800,1211598,1208416,1206719,1206300
0100000US,,United States,310M400US25620,25620,"United States - Hattiesburg, MS Metro Area","Hattiesburg, MS Metro Area",142842,142845,143283,145306,146547,147766,148035,148655,149016,148719,149414
0100000US,,United States,310M400US25860,25860,"United States - Hickory-Lenoir-Morganton, NC Metro Area","Hickory-Lenoir-Morganton, NC Metro Area",365497,365830,365597,364479,363685,363417,363085,363367,364818,367004,368416
0100000US,,United States,310M400US25940,25940,"United States - Hilton Head Island-Bluffton-Beaufort, SC Metro Area","Hilton Head Island-Bluffton-Beaufort, SC Metro Area",187010,187010,187777,189307,193125,197284,201717,207253,211246,214890,217686
0100000US,,United States,310M400US25980,25980,"United States - Hinesville, GA Metro Area","Hinesville, GA Metro Area",77917,77919,77324,80243,80393,78819,81121,79286,79898,80518,80495
0100000US,,United States,310M400US26140,26140,"United States - Homosassa Springs, FL Metro Area","Homosassa Springs, FL Metro Area",141236,141229,141171,139756,139175,138830,138833,140311,142850,145512,147929
0100000US,,United States,310M400US26300,26300,"United States - Hot Springs, AR Metro Area","Hot Springs, AR Metro Area",96024,96000,96069,96852,96989,97653,97754,97816,98311,98444,99154
0100000US,,United States,310M400US26380,26380,"United States - Houma-Thibodaux, LA Metro Area","Houma-Thibodaux, LA Metro Area",208178,208184,208246,208684,208866,209978,211376,212119,211479,209893,209136
0100000US,,United States,310M400US26420,26420,"United States - Houston-The Woodlands-Sugar Land, TX Metro Area","Houston-The Woodlands-Sugar Land, TX Metro Area",5920416,5920487,5947409,6056366,6184861,6330657,6503618,6676565,6812260,6905695,6997384
0100000US,,United States,310M400US26580,26580,"United States - Huntington-Ashland, WV-KY-OH Metro Area","Huntington-Ashland, WV-KY-OH Metro Area",364908,364884,364985,365024,364924,364027,362954,361050,358761,355582,352823
0100000US,,United States,310M400US26620,26620,"United States - Huntsville, AL Metro Area","Huntsville, AL Metro Area",417593,417593,419266,425069,430026,435543,440403,444560,449662,455741,462693
0100000US,,United States,310M400US26820,26820,"United States - Idaho Falls, ID Metro Area","Idaho Falls, ID Metro Area",133265,133329,133808,134950,136171,136850,137860,139620,142664,145792,148904
0100000US,,United States,310M400US26900,26900,"United States - Indianapolis-Carmel-Anderson, IN Metro Area","Indianapolis-Carmel-Anderson, IN Metro Area",1887877,1888085,1892647,1910646,1929653,1953149,1970816,1985844,2005404,2026723,2048703
0100000US,,United States,310M400US26980,26980,"United States - Iowa City, IA Metro Area","Iowa City, IA Metro Area",152586,152586,153030,155888,159001,162105,164777,167078,168995,171470,173401
0100000US,,United States,310M400US27060,27060,"United States - Ithaca, NY Metro Area","Ithaca, NY Metro Area",101564,101580,101725,101801,102719,103553,103385,103018,102938,102678,102793
0100000US,,United States,310M400US27100,27100,"United States - Jackson, MI Metro Area","Jackson, MI Metro Area",160248,160245,160125,159656,159966,159637,159437,159292,158321,158690,158823
0100000US,,United States,310M400US27140,27140,"United States - Jackson, MS Metro Area","Jackson, MS Metro Area",567122,567632,568869,574272,576649,577522,578856,579595,581230,581552,580166
0100000US,,United States,310M400US27180,27180,"United States - Jackson, TN Metro Area","Jackson, TN Metro Area",130011,130022,130032,129735,130169,130421,129869,129276,129115,129186,129209
0100000US,,United States,310M400US27260,27260,"United States - Jacksonville, FL Metro Area","Jacksonville, FL Metro Area",1345596,1345591,1348889,1361845,1377551,1393454,1416551,1444715,1476120,1504841,1534701
0100000US,,United States,310M400US27340,27340,"United States - Jacksonville, NC Metro Area","Jacksonville, NC Metro Area",177772,177799,186889,184962,190669,192351,191820,193037,192184,194838,197683
0100000US,,United States,310M400US27500,27500,"United States - Janesville-Beloit, WI Metro Area","Janesville-Beloit, WI Metro Area",160331,160335,160272,159864,160065,160355,160950,161052,161394,162320,163129
0100000US,,United States,310M400US27620,27620,"United States - Jefferson City, MO Metro Area","Jefferson City, MO Metro Area",149807,149797,149964,150368,150353,150638,150704,150902,151360,151298,151520
0100000US,,United States,310M400US27740,27740,"United States - Johnson City, TN Metro Area","Johnson City, TN Metro Area",198716,198757,199008,199531,200281,200362,199954,200281,201332,201844,202719
0100000US,,United States,310M400US27780,27780,"United States - Johnstown, PA Metro Area","Johnstown, PA Metro Area",143679,143681,143450,142551,141513,138806,137520,136029,134416,133054,131730
0100000US,,United States,310M400US27860,27860,"United States - Jonesboro, AR Metro Area","Jonesboro, AR Metro Area",121026,121020,121258,122837,124282,125829,126813,128435,129837,131158,132532
0100000US,,United States,310M400US27900,27900,"United States - Joplin, MO Metro Area","Joplin, MO Metro Area",175518,175509,175835,173828,174393,175139,175867,176699,177401,178330,178902
0100000US,,United States,310M400US27980,27980,"United States - Kahului-Wailuku-Lahaina, HI Metro Area","Kahului-Wailuku-Lahaina, HI Metro Area",154924,154930,155096,157001,158977,161105,163153,164130,165712,166491,167295
0100000US,,United States,310M400US28020,28020,"United States - Kalamazoo-Portage, MI Metro Area","Kalamazoo-Portage, MI Metro Area",326589,326591,326893,328503,330642,332636,334198,334780,336581,338347,340318
0100000US,,United States,310M400US28100,28100,"United States - Kankakee, IL Metro Area","Kankakee, IL Metro Area",113449,113450,113419,113513,112980,112752,111907,111758,111074,110544,110024
0100000US,,United States,310M400US28140,28140,"United States - Kansas City, MO-KS Metro Area","Kansas City, MO-KS Metro Area",2009342,2009341,2013373,2025319,2038570,2053939,2069384,2085979,2106882,2127259,2143651
0100000US,,United States,310M400US28420,28420,"United States - Kennewick-Richland, WA Metro Area","Kennewick-Richland, WA Metro Area",253340,253332,255548,263494,268120,270856,274285,279095,283967,290570,296224
0100000US,,United States,310M400US28660,28660,"United States - Killeen-Temple, TX Metro Area","Killeen-Temple, TX Metro Area",405300,405313,408276,412347,423508,423997,426499,432750,436744,443653,451679
0100000US,,United States,310M400US28700,28700,"United States - Kingsport-Bristol-Bristol, TN-VA Metro Area","Kingsport-Bristol-Bristol, TN-VA Metro Area",309544,309502,309483,308991,308545,307806,307197,306183,305721,306253,306616
0100000US,,United States,310M400US28740,28740,"United States - Kingston, NY Metro Area","Kingston, NY Metro Area",182493,182512,182409,182430,181535,180701,180419,179692,179080,178723,178599
0100000US,,United States,310M400US28940,28940,"United States - Knoxville, TN Metro Area","Knoxville, TN Metro Area",837571,837677,838702,843119,847334,851594,855683,860324,867386,875797,883309
0100000US,,United States,310M400US29020,29020,"United States - Kokomo, IN Metro Area","Kokomo, IN Metro Area",82752,82752,82755,82791,82833,82735,82602,82340,82317,82311,82366
0100000US,,United States,310M400US29100,29100,"United States - La Crosse-Onalaska, WI-MN Metro Area","La Crosse-Onalaska, WI-MN Metro Area",133665,133660,133902,134099,135305,135659,136145,136407,136427,136778,136808
0100000US,,United States,310M400US29180,29180,"United States - Lafayette, LA Metro Area","Lafayette, LA Metro Area",466750,466736,467620,470885,474186,479799,484902,489537,490941,490107,489364
0100000US,,United States,310M400US29200,29200,"United States - Lafayette-West Lafayette, IN Metro Area","Lafayette-West Lafayette, IN Metro Area",201789,201794,202159,204749,208060,210833,213133,215355,219120,220337,221828
0100000US,,United States,310M400US29340,29340,"United States - Lake Charles, LA Metro Area","Lake Charles, LA Metro Area",199607,199641,199943,200509,201089,202185,203287,205252,207375,209256,210080
0100000US,,United States,310M400US29420,29420,"United States - Lake Havasu City-Kingman, AZ Metro Area","Lake Havasu City-Kingman, AZ Metro Area",200186,200182,200315,202801,203356,203158,203474,204661,205521,207114,209550
0100000US,,United States,310M400US29460,29460,"United States - Lakeland-Winter Haven, FL Metro Area","Lakeland-Winter Haven, FL Metro Area",602095,602098,603128,609943,615486,622712,634520,648758,666236,685830,708009
0100000US,,United States,310M400US29540,29540,"United States - Lancaster, PA Metro Area","Lancaster, PA Metro Area",519445,519446,520322,523906,526869,530027,533320,535737,538069,541054,543557
0100000US,,United States,310M400US29620,29620,"United States - Lansing-East Lansing, MI Metro Area","Lansing-East Lansing, MI Metro Area",464036,464021,464272,466566,467677,469209,471269,472839,476721,480353,481893
0100000US,,United States,310M400US29700,29700,"United States - Laredo, TX Metro Area","Laredo, TX Metro Area",250304,250304,251391,255981,260722,264632,267732,270120,272520,273982,275910
0100000US,,United States,310M400US29740,29740,"United States - Las Cruces, NM Metro Area","Las Cruces, NM Metro Area",209233,209202,210097,213127,214507,214394,214084,214151,214748,216186,217522
0100000US,,United States,310M400US29820,29820,"United States - Las Vegas-Henderson-Paradise, NV Metro Area","Las Vegas-Henderson-Paradise, NV Metro Area",1951269,1951271,1952644,1962010,1989693,2018003,2054263,2098105,2140547,2183310,2231647
0100000US,,United States,310M400US29940,29940,"United States - Lawrence, KS Metro Area","Lawrence, KS Metro Area",110826,110826,111195,112462,113309,114711,116448,118222,119858,120629,121436
0100000US,,United States,310M400US30020,30020,"United States - Lawton, OK Metro Area","Lawton, OK Metro Area",130291,130288,131570,132263,132738,131154,130940,130038,127687,127589,126198
0100000US,,United States,310M400US30140,30140,"United States - Lebanon, PA Metro Area","Lebanon, PA Metro Area",133568,133577,133643,134490,135516,135782,136524,137491,138475,139566,141314
0100000US,,United States,310M400US30300,30300,"United States - Lewiston, ID-WA Metro Area","Lewiston, ID-WA Metro Area",60888,60893,61040,61400,61406,61921,62024,62102,62435,62881,63018
