,Unnamed: 0_x,address,city,country_left,event_date,event_name,genre,is_presale,latitude_left,longitude_left,max_tickets,num_markets,onsale_date,postalCode,price_max,price_min,sold_out,state,subgenre,url,venue_name_left,Unnamed: 0_y,Venue,City,Capacity,popularity_sk,headliner,support,event_time,id_y,street,zip,metro_area,country_right,city_name
134821,41,6920 North Mannheim Road,Rosemont,US,2019-12-03 23:30:00+00:00,Jonas Brothers: Happiness Begins Tour,Rock,1,42.00499247,-87.88750024,,2.0,2019-05-18 15:00:00+00:00,60018,520.0,39.95,0.0,IL,Pop,https://www.ticketmaster.com/jonas-brothers-happiness-begins-tour-rosemont-illinois-12-03-2019/event/040056AAFDB04BEA,Allstate Arena,213.0,Allstate Arena,Rosemont,"18,500",0.15529400000000002,Jonas Brothers,Bebe Rexha,2019-12-03 19:30:00-06:00,674,6920 North Mannheim Road,60018,Chicago,US,Rosemont
165925,166,151 S. Santa Fe,Salina,US,2019-12-16 00:00:00+00:00,Salina Symphony Presents Christmas Festival,Classical,0,38.838536,-97.608739,,1.0,2019-09-10 17:00:00+00:00,67401,39.0,29.0,0.0,KS,Classical/Vocal,https://www.ticketmaster.com/salina-symphony-presents-christmas-festival-salina-kansas-12-15-2019/event/060056F8B8F246DC,Stifel Theatre,368.0,Stifel Theatre,St. Louis,"3,100",0.0,Salina Symphony,,2019-12-15 16:00:00-06:00,30168,151 S Santa Fe,67401,Wichita,US,Salina
229470,20,1400 Edwards Mill Road,Raleigh,US,2020-02-11 23:30:00+00:00,Celine Dion: Courage World Tour,Pop,1,35.803242,-78.722936,,2.0,2019-04-12 14:00:00+00:00,27607,225.5,55.0,0.0,NC,Adult Contemporary,https://www.ticketmaster.com/celine-dion-courage-world-tour-raleigh-north-carolina-02-11-2020/event/2D005675A1C72A37,PNC Arena,468.0,PNC Arena,Raleigh,"19,350",0.146425,Celine Dion,,2020-02-11 19:30:00-05:00,1770713,1400 Edwards Mill Road,27607,Raleigh,US,Raleigh
166068,172,151 S. Santa Fe,Salina,US,2020-03-22 23:00:00+00:00,Salina Symphony Presents Rodgers & Hammerstein,Classical,0,38.838536,-97.608739,,1.0,2019-09-10 17:00:00+00:00,67401,39.0,29.0,0.0,KS,Classical/Vocal,https://www.ticketmaster.com/salina-symphony-presents-rodgers-hammerstein-salina-kansas-03-22-2020/event/060056F8B85F4681,Stifel Theatre,368.0,Stifel Theatre,St. Louis,"3,100",0.0,Salina Symphony,,2020-03-22 16:00:00-05:00,30168,151 S Santa Fe,67401,Wichita,US,Salina
140733,33,6920 North Mannheim Road,Rosemont,US,2019-11-15 23:30:00+00:00,Logic: The Confessions of a Dangerous Mind Tour,Hip-Hop/Rap,1,42.00499247,-87.88750024,,2.0,2019-05-17 15:00:00+00:00,60018,289.99,29.99,0.0,IL,French Rap,https://www.ticketmaster.com/logic-the-confessions-of-a-dangerous-rosemont-illinois-11-15-2019/event/040056A9D5B443F1,Allstate Arena,213.0,Allstate Arena,Rosemont,"18,500",0.220074,Logic,YBN Cordae,2019-11-15 19:30:00-06:00,674,6920 North Mannheim Road,60018,Chicago,US,Rosemont
335174,78,116 5th Avenue North,Nashville,US,2019-09-05 00:30:00+00:00,Boz Scaggs,Rock,1,36.161101,-86.77886,,1.0,2019-04-19 15:00:00+00:00,37219,89.5,59.5,0.0,TN,Pop,https://www.ticketmaster.com/boz-scaggs-nashville-tennessee-09-04-2019/event/1B005689ECFEA474,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.029468,Dwight Yoakam,,2019-09-09 19:30:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
265129,34,100 Legends Way,Boston,US,2019-10-01 23:30:00+00:00,Hugh Jackman: The Man. The Music. The Show.,Pop,1,42.365841,-71.060724,6,4.0,2019-05-03 14:00:00+00:00,02114,225.0,29.5,0.0,MA,Pop,https://www.ticketmaster.com/hugh-jackman-the-man-the-music-boston-massachusetts-10-01-2019/event/0100568497F13319,TD Garden,299.0,TD Garden,Boston,"19,600",0.036959,Hugh Jackman,,2019-10-01 19:30:00-04:00,518,100 Legends Way,02114,Boston / Cambridge,US,Boston
336958,106,116 5th Avenue North,Nashville,US,2019-08-20 00:30:00+00:00,Brittany Howard of Alabama Shakes,Rock,1,36.161101,-86.77886,,1.0,2019-06-28 15:00:00+00:00,37219,70.0,30.0,0.0,TN,Pop,https://www.ticketmaster.com/brittany-howard-of-alabama-shakes-nashville-tennessee-08-19-2019/event/1B0056D4C2185FD0,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.100277,The Raconteurs,,2019-08-30 20:00:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
265704,46,100 Legends Way,Boston,US,2019-10-15 23:30:00+00:00,Bon Iver,Rock,1,42.365841,-71.060724,,4.0,2019-06-07 14:00:00+00:00,02114,150.0,29.5,0.0,MA,Alternative Rock,https://www.ticketmaster.com/bon-iver-boston-massachusetts-10-15-2019/event/010056B788EF43A6,TD Garden,299.0,TD Garden,Boston,"19,600",0.36247199999999996,Bon Iver,Feist,2019-10-15 19:30:00-04:00,518,100 Legends Way,02114,Boston / Cambridge,US,Boston
171777,69,1501 Dave Dixon Drive,New Orleans,US,2019-08-28 22:00:00+00:00,Chris Brown - Indigoat Tour 2019,R&B,1,29.9489653,-90.079688,,2.0,2019-06-14 17:00:00+00:00,70113,199.5,39.5,0.0,LA,R&B,https://www.ticketmaster.com/chris-brown-indigoat-tour-2019-new-orleans-louisiana-08-28-2019/event/1B0056C7E2D89139,Smoothie King Center,255.0,Smoothie King Center,New Orleans,"17,812 ",0.666628,Chris Brown,Ty Dolla $ign,2019-08-28 18:30:00-05:00,2541399,1501 Dave Dixon Drive,70113,New Orleans,US,New Orleans
341317,19,116 5th Avenue North,Nashville,US,2019-09-19 00:30:00+00:00,Snarky Puppy,Jazz,1,36.161101,-86.77886,,1.0,2019-04-05 16:00:00+00:00,37219,,,1.0,TN,Jazz,https://www.ticketmaster.com/snarky-puppy-nashville-tennessee-09-18-2019/event/1B00567CBED48E45,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.029468,Dwight Yoakam,,2019-09-09 19:30:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
271330,24,100 Legends Way,Boston,US,2019-10-09 00:00:00+00:00,Post Malone - Runaway Tour,Hip-Hop/Rap,1,42.365841,-71.060724,,4.0,2019-07-19 14:00:00+00:00,02114,503.5,53.5,0.0,MA,French Rap,https://www.ticketmaster.com/post-malone-runaway-tour-boston-massachusetts-10-08-2019/event/010056EFD851773B,TD Garden,299.0,TD Garden,Boston,"19,600",0.32856199999999997,Post Malone,Swae Lee,2019-10-09 20:00:00-04:00,518,100 Legends Way,02114,Boston / Cambridge,US,Boston
263736,11,100 Legends Way,Boston,US,2019-08-17 23:30:00+00:00,Jonas Brothers: Happiness Begins Tour,Rock,1,42.365841,-71.060724,,4.0,2019-05-10 14:00:00+00:00,02114,494.45,44.45,0.0,MA,Pop,https://www.ticketmaster.com/jonas-brothers-happiness-begins-tour-boston-massachusetts-08-17-2019/event/0100569BDFF3592E,TD Garden,299.0,TD Garden,Boston,"19,600",0.15529400000000002,Jonas Brothers,Bebe Rexha,2019-08-17 19:30:00-04:00,518,100 Legends Way,02114,Boston / Cambridge,US,Boston
172985,93,1501 Dave Dixon Drive,New Orleans,US,2019-11-07 00:00:00+00:00,Casting Crowns + Hillsong Worship + Elevation Worship USA Tour,Religious,1,29.9489653,-90.079688,,2.0,2019-07-19 15:00:00+00:00,70113,149.5,20.0,0.0,LA,Gospel,https://www.ticketmaster.com/casting-crowns-hillsong-worship-elevation-worship-new-orleans-louisiana-11-06-2019/event/1B0056E3D2615AAC,Smoothie King Center,255.0,Smoothie King Center,New Orleans,"17,812 ",0.056606,Casting Crowns,Hillsong Worship,2019-11-06 19:00:00-06:00,2541399,1501 Dave Dixon Drive,70113,New Orleans,US,New Orleans
357109,9,301 West South Temple,Salt Lake City,US,2019-10-30 03:30:00+00:00,Guns N' Roses: Not In This Lifetime Tour,Rock,1,40.767798,-111.901096,,2.0,2019-06-21 16:00:00+00:00,84101,222.0,56.0,0.0,UT,Pop,https://www.ticketmaster.com/guns-n-roses-not-in-this-salt-lake-city-utah-10-29-2019/event/1E0056CEA49324EA,Vivint Smart Home Arena,614.0,Vivint Smart Home Arena,Salt Lake City,"15,000 ",0.15529400000000002,Jonas Brothers,Bebe Rexha,2019-10-03 19:30:00-06:00,467,301 West South Temple,84101,Salt Lake City,US,Salt Lake City
190477,108,3570 S Las Vegas Blvd,Las Vegas,US,2019-09-07 03:00:00+00:00,Keith Urban - GRAFFITI U World Tour W/ Special Guest: Brandon Ratcliff,Country,1,36.116156,-115.175058,4,1.0,2019-07-19 17:00:00+00:00,89109,219.0,59.0,0.0,NV,Country,https://www.ticketmaster.com/keith-urban-graffiti-u-world-tour-las-vegas-nevada-09-06-2019/event/390056E9B1B20F34,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.005629,Wayne Newton,,2019-09-03 20:00:00-07:00,3473424,3570 S Las Vegas Blvd,89109,Las Vegas,US,Las Vegas
338810,54,116 5th Avenue North,Nashville,US,2019-10-02 00:30:00+00:00,Jon Pardi: Heartache Medication Tour 2019,Country,1,36.161101,-86.77886,,1.0,2019-05-31 15:00:00+00:00,37219,45.0,25.0,0.0,TN,Country,https://www.ticketmaster.com/jon-pardi-heartache-medication-tour-2019-nashville-tennessee-10-01-2019/event/1B0056B3FF276790,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.031595,Jon Pardi,Riley Green,2019-10-02 19:30:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
338268,4,116 5th Avenue North,Nashville,US,2019-10-01 00:30:00+00:00,Lizzo: Cuz I Love You Too Tour,R&B,1,36.161101,-86.77886,6,1.0,2019-04-26 17:00:00+00:00,37219,70.0,40.0,0.0,TN,R&B,https://www.ticketmaster.com/lizzo-cuz-i-love-you-too-nashville-tennessee-09-30-2019/event/1B005691F8AC9915,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.031595,Jon Pardi,Riley Green,2019-10-01 19:30:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
331209,1,116 5th Avenue North,Nashville,US,2019-09-24 00:30:00+00:00,Sheryl Crow,Rock,1,36.161101,-86.77886,,1.0,2019-07-12 15:00:00+00:00,37219,129.0,54.0,0.0,TN,Alternative Rock,https://www.ticketmaster.com/sheryl-crow-nashville-tennessee-09-23-2019/event/1B0056CBEA63825A,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.13716099999999998,Sheryl Crow,,2019-09-24 19:30:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
333346,39,116 5th Avenue North,Nashville,US,2019-10-16 00:30:00+00:00,Maggie Rogers: Heard It In A Past Life World Tour,Pop,1,36.161101,-86.77886,,1.0,2019-03-29 15:00:00+00:00,37219,,,1.0,TN,Pop,https://www.ticketmaster.com/maggie-rogers-heard-it-in-a-nashville-tennessee-10-15-2019/event/1B00566CA56B37AF,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.02187,Jacob Banks,,2019-10-16 19:30:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
136540,85,6920 North Mannheim Road,Rosemont,US,2019-10-04 22:30:00+00:00,Bon Iver,Rock,1,42.00499247,-87.88750024,,2.0,2019-06-07 16:00:00+00:00,60018,150.0,29.5,0.0,IL,Alternative Rock,https://www.ticketmaster.com/bon-iver-rosemont-illinois-10-04-2019/event/040056B8987627BB,Allstate Arena,213.0,Allstate Arena,Rosemont,"18,500",0.36247199999999996,Bon Iver,Feist,2019-10-04 19:30:00-05:00,674,6920 North Mannheim Road,60018,Chicago,US,Rosemont
339232,65,116 5th Avenue North,Nashville,US,2019-09-23 00:30:00+00:00,LeAnn Rimes,Country,1,36.161101,-86.77886,,1.0,2019-05-10 15:00:00+00:00,37219,75.0,35.0,0.0,TN,Country,https://www.ticketmaster.com/leann-rimes-nashville-tennessee-09-22-2019/event/1B0056A3F9F6E184,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.13717100000000002,Sheryl Crow,,2019-09-23 19:30:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
264106,18,100 Legends Way,Boston,US,2019-08-16 23:30:00+00:00,SHAWN MENDES: THE TOUR,Rock,1,42.365841,-71.060724,6,4.0,2019-03-02 15:00:00+00:00,02114,694.5,25.0,0.0,MA,Pop,https://www.ticketmaster.com/shawn-mendes-the-tour-boston-massachusetts-08-16-2019/event/010054ABAF83A274,TD Garden,299.0,TD Garden,Boston,"19,600",0.28112800000000004,Shawn Mendes,Alessia Cara,2019-08-16 18:30:00-04:00,518,100 Legends Way,02114,Boston / Cambridge,US,Boston
68208,5,347 Don Shula Drive,Miami,US,2019-09-01 00:00:00+00:00,The Rolling Stones: 2019 No Filter Tour,Rock,1,25.957928,-80.238866,8,1.0,2018-11-30 15:00:00+00:00,33056,494.5,44.5,0.0,FL,Pop,https://www.ticketmaster.com/the-rolling-stones-2019-no-filter-miami-florida-08-31-2019/event/0D005570C51DA28D,Hard Rock Stadium,164.0,Hard Rock Stadium,Miami Gardens,"77,500",0.48186,The Rolling Stones,Juanes,2019-08-31 20:00:00-04:00,3411544,347 Don Shula Drive,33056,Miami,US,Miami
263553,8,100 Legends Way,Boston,US,2019-08-15 23:30:00+00:00,SHAWN MENDES: THE TOUR,Rock,1,42.365841,-71.060724,6,4.0,2018-05-19 14:00:00+00:00,02114,694.5,25.0,0.0,MA,Pop,https://www.ticketmaster.com/shawn-mendes-the-tour-boston-massachusetts-08-15-2019/event/010054A8863925E5,TD Garden,299.0,TD Garden,Boston,"19,600",0.271571,Shawn Mendes,Alessia Cara,2019-08-15 18:30:00-04:00,518,100 Legends Way,02114,Boston / Cambridge,US,Boston
168833,107,401 W Short St,Lexington,US,2019-09-21 20:00:00+00:00,Black Jacket Symphony presents The Eagles  Hotel California ,Rock,1,38.0495018,-84.49914890000002,,1.0,2019-04-12 14:00:00+00:00,40507,,,1.0,KY,Pop,https://www.ticketmaster.com/black-jacket-symphony-presents-the-eagles-lexington-kentucky-09-21-2019/event/16005683DB3961BA,Lexington Opera House,237.0,Lexington Opera House,Lexington,"1,000",0.000252,Black Jacket Symphony,,2019-09-21 20:00:00-05:00,2940,401 W Short St,40507,Lexington,US,Lexington
339925,62,116 5th Avenue North,Nashville,US,2019-10-19 01:00:00+00:00,Jason Isbell and the  400 Unit Ryman Residency,Rock,0,36.161101,-86.77886,,1.0,2019-06-21 15:00:00+00:00,37219,125.0,49.75,0.0,TN,Pop,https://www.ticketmaster.com/jason-isbell-and-the-400-unit-nashville-tennessee-10-18-2019/event/1B0056C7B06C62B4,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.031595,Jon Pardi,Riley Green,2019-10-01 19:30:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
230286,48,1400 Edwards Mill Road,Raleigh,US,2019-10-19 22:30:00+00:00,Bon Iver,Rock,1,35.803242,-78.722936,,2.0,2019-06-07 14:00:00+00:00,27607,146.0,25.5,0.0,NC,Alternative Rock,https://www.ticketmaster.com/bon-iver-raleigh-north-carolina-10-19-2019/event/2D0056BDAF1E4DB8,PNC Arena,468.0,PNC Arena,Raleigh,"19,350",0.36247199999999996,Bon Iver,Feist,2019-10-19 19:30:00-04:00,1770713,1400 Edwards Mill Road,27607,Raleigh,US,Raleigh
169255,3,1501 Dave Dixon Drive,New Orleans,US,2019-08-31 00:00:00+00:00,Backstreet Boys: DNA World Tour,Rock,1,29.9489653,-90.079688,,2.0,2018-11-14 16:00:00+00:00,70113,185.0,26.0,0.0,LA,Pop,https://www.ticketmaster.com/backstreet-boys-dna-world-tour-new-orleans-louisiana-08-30-2019/event/1B005567E49B95A9,Smoothie King Center,255.0,Smoothie King Center,New Orleans,"17,812 ",0.44865299999999997,Adam Lambert,Queen,2019-08-20 20:00:00-05:00,2541399,1501 Dave Dixon Drive,70113,New Orleans,US,New Orleans
74863,74,100 SW 3rd Ave,Ft Lauderdale,US,2019-11-19 01:00:00+00:00,SiriusXM Presents The Octane Accelerator Tour featuring Ice Nine Kills,Rock,1,26.121094,-80.146162,,1.0,2019-08-09 14:00:00+00:00,33312,23.0,23.0,0.0,FL,Pop,https://www.ticketmaster.com/siriusxm-presents-the-octane-accelerator-tour-ft-lauderdale-florida-11-18-2019/event/0D005702B0DDBAE2,Revolution Live,166.0,Revolution Live,Fort Lauderdale,"1,300",0.217099,The Neighbourhood,,2019-11-01 19:00:00-04:00,408111,100 SW 3rd Ave,33312,Fort Lauderdale,US,Fort Lauderdale
187965,151,3570 S Las Vegas Blvd,Las Vegas,US,2019-11-08 04:00:00+00:00,Madonna - Madame X Tour,Rock,1,36.116156,-115.175058,4,1.0,2019-06-10 14:00:00+00:00,89109,694.5,45.87,0.0,NV,Pop,https://www.ticketmaster.com/madonna-madame-x-tour-las-vegas-nevada-11-07-2019/event/39005694D22D73D0,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.005629,Wayne Newton,,2019-11-04 20:00:00-08:00,3473424,3570 S Las Vegas Blvd,89109,Las Vegas,US,Las Vegas
337926,120,116 5th Avenue North,Nashville,US,2019-10-08 00:30:00+00:00,Catfish and the Bottlemen,Rock,1,36.161101,-86.77886,,1.0,2019-06-21 15:00:00+00:00,37219,45.0,35.0,0.0,TN,Pop,https://www.ticketmaster.com/catfish-and-the-bottlemen-nashville-tennessee-10-07-2019/event/1B0056CEA85850A6,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.12878900000000001,Toto,,2019-10-08 19:30:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
229223,12,1400 Edwards Mill Road,Raleigh,US,2019-08-14 22:30:00+00:00,Jonas Brothers: Happiness Begins Tour,Rock,1,35.803242,-78.722936,,2.0,2019-05-10 14:00:00+00:00,27607,495.95,25.95,0.0,NC,Pop,https://www.ticketmaster.com/jonas-brothers-happiness-begins-tour-raleigh-north-carolina-08-14-2019/event/2D00569EA7A05383,PNC Arena,468.0,PNC Arena,Raleigh,"19,350",0.15529400000000002,Jonas Brothers,Bebe Rexha,2019-08-14 19:30:00-04:00,1770713,1400 Edwards Mill Road,27607,Raleigh,US,Raleigh
162863,18,151 S. Santa Fe,Salina,US,2019-11-16 04:00:00+00:00,Indigo Girls,Rock,0,38.838536,-97.608739,,1.0,2019-06-28 15:00:00+00:00,67401,75.0,35.0,0.0,KS,Pop,https://www.ticketmaster.com/indigo-girls-salina-kansas-11-15-2019/event/060056D2A82844C0,Stifel Theatre,368.0,Stifel Theatre,St. Louis,"3,100",0.0,Salina Symphony,,2019-11-24 16:00:00-06:00,30168,151 S Santa Fe,67401,Wichita,US,Salina
333294,36,116 5th Avenue North,Nashville,US,2019-08-09 00:30:00+00:00,Ringo Starr and His All Starr Band,Pop,1,36.161101,-86.77886,,1.0,2018-12-07 16:00:00+00:00,37219,255.0,55.0,0.0,TN,Pop,https://www.ticketmaster.com/ringo-starr-and-his-all-starr-nashville-tennessee-08-08-2019/event/1B005569F6D4B709,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.029631,Dwight Yoakam,Willie Jones,2019-09-08 19:30:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
263406,3,100 Legends Way,Boston,US,2019-08-15 00:00:00+00:00,Backstreet Boys: DNA World Tour,Rock,1,42.365841,-71.060724,,4.0,2018-11-14 15:00:00+00:00,02114,244.5,44.5,0.0,MA,Pop,https://www.ticketmaster.com/backstreet-boys-dna-world-tour-boston-massachusetts-08-14-2019/event/01005567C318587F,TD Garden,299.0,TD Garden,Boston,"19,600",0.271571,Shawn Mendes,Alessia Cara,2019-08-15 18:30:00-04:00,518,100 Legends Way,02114,Boston / Cambridge,US,Boston
141370,41,6920 North Mannheim Road,Rosemont,US,2019-09-22 23:00:00+00:00,Pepe Aguilar y Familia presentan: Jaripeo Sin Fronteras 2019,Latin,1,42.00499247,-87.88750024,,2.0,2019-03-22 15:00:00+00:00,60018,,,1.0,IL,Latin,https://www.ticketmaster.com/pepe-aguilar-y-familia-presentan-jaripeo-rosemont-illinois-09-22-2019/event/0400564EAE6420CF,Allstate Arena,213.0,Allstate Arena,Rosemont,"18,500",0.017495,Pepe Aguilar,Angela Aguilar,2019-09-22 20:00:00-05:00,674,6920 North Mannheim Road,60018,Chicago,US,Rosemont
152822,29,1202 E. 38th St.,Indianapolis,US,2019-10-20 00:00:00+00:00,The Neotheater World Tour: AJR,Pop,1,39.82945633,-86.13433075,,1.0,2019-03-22 14:00:00+00:00,46205,,,1.0,IN,Pop,https://www.ticketmaster.com/the-neotheater-world-tour-ajr-indianapolis-indiana-10-19-2019/event/0500566DCFA84085,Indiana Farmers Coliseum,221.0,Indiana Farmers Coliseum,Indianapolis,"6,800",0.05669400000000001,AJR,,2019-10-19 20:00:00-04:00,2846638,1202 E. 38th St,46205,Indianapolis,US,Indianapolis
229510,22,1400 Edwards Mill Road,Raleigh,US,2019-11-22 23:30:00+00:00,Ariana Grande: Sweetener World Tour,Rock,1,35.803242,-78.722936,,2.0,2019-07-01 14:00:00+00:00,27607,275.95,45.95,0.0,NC,Pop,https://www.ticketmaster.com/ariana-grande-sweetener-world-tour-raleigh-north-carolina-11-22-2019/event/2D0056D581B12599,PNC Arena,468.0,PNC Arena,Raleigh,"19,350",0.474684,Ariana Grande,Social House,2019-11-22 19:30:00-05:00,1770713,1400 Edwards Mill Road,27607,Raleigh,US,Raleigh
79193,58,590 Plaza Real,Boca Raton,US,2019-09-15 22:30:00+00:00,UB40 featuring Ali Campbell and Astro & Shaggy 40th Anniversary Tour,Reggae,1,26.3566189,-80.0848989,,1.0,2019-05-17 14:00:00+00:00,33432,125.0,29.0,0.0,FL,Reggae,https://www.ticketmaster.com/ub40-featuring-ali-campbell-and-astro-boca-raton-florida-09-15-2019/event/0D0056AAE9A9F5C1,Mizner Park Amphitheater,149.0,Mizner Park Amphitheater,Boca Raton,"4,200",0.137454,Shaggy,UB40 Featuring Ali Campbell and Astro,2019-09-15 18:30:00-04:00,442,590 Plaza Real,33432,Fort Lauderdale,US,Boca Raton
80091,185,590 Plaza Real,Boca Raton,US,2019-09-15 22:30:00+00:00,Premium Box Seats: UB40 Featuring Ali Campbell & Astro & Shaggy,Reggae,0,26.3566189,-80.0848989,,1.0,2019-06-12 17:55:00+00:00,33432,96.5,96.5,0.0,FL,Reggae,https://www.ticketmaster.com/premium-box-seats-ub40-featuring-ali-boca-raton-florida-09-15-2019/event/0D0056CCA7B8A190,Mizner Park Amphitheater,149.0,Mizner Park Amphitheater,Boca Raton,"4,200",0.137454,Shaggy,UB40 Featuring Ali Campbell and Astro,2019-09-15 18:30:00-04:00,442,590 Plaza Real,33432,Fort Lauderdale,US,Boca Raton
134466,29,6920 North Mannheim Road,Rosemont,US,2019-10-12 23:00:00+00:00,MANÁ: Rayando El Sol Tour 2019,Latin,1,42.00499247,-87.88750024,,2.0,2019-03-08 16:00:00+00:00,60018,995.0,29.5,0.0,IL,Latin,https://www.ticketmaster.com/mana-rayando-el-sol-tour-2019-rosemont-illinois-10-12-2019/event/04005650EFC01FAE,Allstate Arena,213.0,Allstate Arena,Rosemont,"18,500",0.06997,Maná,,2019-10-12 20:00:00-05:00,674,6920 North Mannheim Road,60018,Chicago,US,Rosemont
80706,100,16 2nd Street North,St Petersburg,US,2019-08-23 23:30:00+00:00,Papadosio - Road To Resonance -,Rock,0,27.771666,-82.63603499999998,,1.0,2019-05-24 15:00:00+00:00,33701,22.5,22.5,0.0,FL,Pop,https://www.ticketmaster.com/papadosio-road-to-resonance-st-petersburg-florida-08-23-2019/event/0D0056B03D79EAD4,Jannus Live,153.0,Jannus Live,St. Petersburg,"2,000",0.007731,Papadosio,,2019-08-23 19:30:00-04:00,943,16 2nd Street North,33701,St Petersburg,US,St Petersburg
