,address,city,country,event_date,event_name,genre,is_presale,latitude_left,longitude_left,max_tickets,num_markets,onsale_date,postalCode,price_max,price_min,sold_out,state,subgenre,url,venue_name_left,popularity,headliner,support,event_time,id_y,capacity,street,zip,metro_area
2734,3570 S Las Vegas Blvd,Las Vegas,US,2020-02-16 04:00:00+00:00,Mariah Carey - The Butterfly Returns,Pop,1,36.116156,-115.175058,,1.0,2019-05-10 17:00:00+00:00,89109,299.0,79.0,0.0,NV,Pop,https://www.ticketmaster.com/mariah-carey-the-butterfly-returns-las-vegas-nevada-02-15-2020/event/3900569A2EEDCF8B,The Colosseum at Caesars Palace,0.326286,Mariah Carey,,2019-11-22 20:00:00-08:00,34217,4100.0,3570 South Las Vegas Blvd.,89109,Las Vegas
2735,3570 S Las Vegas Blvd,Las Vegas,US,2020-02-09 04:00:00+00:00,Van Morrison,Rock,1,36.116156,-115.175058,,1.0,2019-07-26 17:00:00+00:00,89109,329.0,70.0,0.0,NV,Pop,https://www.ticketmaster.com/van-morrison-las-vegas-nevada-02-08-2020/event/390056F181610E6D,The Colosseum at Caesars Palace,0.19611099999999998,Rod Stewart,,2019-09-18 19:30:00-07:00,34217,4100.0,3570 South Las Vegas Blvd.,89109,Las Vegas
2736,3570 S Las Vegas Blvd,Las Vegas,US,2020-02-20 04:00:00+00:00,Mariah Carey - The Butterfly Returns,Pop,1,36.116156,-115.175058,,1.0,2019-05-10 17:00:00+00:00,89109,279.0,55.0,0.0,NV,Pop,https://www.ticketmaster.com/mariah-carey-the-butterfly-returns-las-vegas-nevada-02-19-2020/event/3900569A2EEFCF8D,The Colosseum at Caesars Palace,0.326286,Mariah Carey,,2019-11-22 20:00:00-08:00,34217,4100.0,3570 South Las Vegas Blvd.,89109,Las Vegas
2737,2500 East Second Street,Reno,US,2019-09-14 04:00:00+00:00,SiriusXM Presents Deep Purple: The Long Goodbye Tour,Rock,1,39.52331,-119.781017,,1.0,2019-05-10 17:00:00+00:00,89595,175.0,52.5,0.0,NV,Pop,https://www.ticketmaster.com/siriusxm-presents-deep-purple-the-long-reno-nevada-09-13-2019/event/170056A2C29F2A79,Grand Sierra Resort and Casino,0.002846,The Youth,,2019-10-05 20:00:00-07:00,13420,,2500 E. Second St.,89595,Reno
2738,400 North Center St,Reno,US,2019-10-23 02:00:00+00:00,for KING & COUNTRY's burn the ships - world tour,Rock,1,39.5301745,-119.8128935,,1.0,2019-04-25 17:49:13+00:00,89501,200.0,16.5,0.0,NV,Pop,https://www.ticketmaster.com/for-king-countrys-burn-the-ships-reno-nevada-10-22-2019/event/17005698F4D66986,Reno Events Center,0.024294999999999997,For King and Country,,,33801,7500.0,400 North Center St,89501,Reno
2739,2500 East Second Street,Reno,US,2019-10-27 03:00:00+00:00,Tenacious D in Post-Apocalypto the Tour 2019,Rock,1,39.52331,-119.781017,,1.0,2019-05-03 17:00:00+00:00,89595,125.0,39.5,0.0,NV,Pop,https://www.ticketmaster.com/tenacious-d-in-postapocalypto-the-tour-reno-nevada-10-26-2019/event/1700569AB0BC2AF1,Grand Sierra Resort and Casino,0.002846,The Youth,,2019-10-05 20:00:00-07:00,13420,,2500 E. Second St.,89595,Reno
2740,4555 Paradise RD,Las Vegas,US,2019-10-05 03:00:00+00:00,Daughtry,Rock,1,36.1063367,-115.1515561,,1.0,2019-06-28 17:00:00+00:00,89169,114.63,27.48,0.0,NV,Pop,https://www.ticketmaster.com/daughtry-las-vegas-nevada-10-04-2019/event/170056B7C0433674,The Joint at Hard Rock Hotel Las Vegas,0.125472,Daughtry,Augustana,2019-10-04 20:00:00-07:00,33375,4000.0,4455 Paradise Rd.,89169,Las Vegas
2741,3570 S Las Vegas Blvd,Las Vegas,US,2020-02-23 04:00:00+00:00,Mariah Carey - The Butterfly Returns,Pop,1,36.116156,-115.175058,,1.0,2019-05-10 17:00:00+00:00,89109,299.0,79.0,0.0,NV,Pop,https://www.ticketmaster.com/mariah-carey-the-butterfly-returns-las-vegas-nevada-02-22-2020/event/3900569A2EF5CF91,The Colosseum at Caesars Palace,0.326286,Mariah Carey,,2019-11-22 20:00:00-08:00,34217,4100.0,3570 South Las Vegas Blvd.,89109,Las Vegas
2742,3570 S Las Vegas Blvd,Las Vegas,US,2019-10-01 02:30:00+00:00,Rod Stewart: The Hits.,Rock,1,36.116156,-115.175058,,1.0,2019-03-15 19:00:00+00:00,89109,234.36,49.95,0.0,NV,Pop,https://www.ticketmaster.com/rod-stewart-the-hits-las-vegas-nevada-09-30-2019/event/39005667EF336095,The Colosseum at Caesars Palace,0.19611099999999998,Rod Stewart,,2019-09-18 19:30:00-07:00,34217,4100.0,3570 South Las Vegas Blvd.,89109,Las Vegas
2743,3570 S Las Vegas Blvd,Las Vegas,US,2019-09-25 02:30:00+00:00,Rod Stewart: The Hits.,Rock,1,36.116156,-115.175058,,1.0,2019-03-15 19:00:00+00:00,89109,234.36,49.95,0.0,NV,Pop,https://www.ticketmaster.com/rod-stewart-the-hits-las-vegas-nevada-09-24-2019/event/39005667EF306093,The Colosseum at Caesars Palace,0.19611099999999998,Rod Stewart,,2019-09-18 19:30:00-07:00,34217,4100.0,3570 South Las Vegas Blvd.,89109,Las Vegas
2744,3570 S Las Vegas Blvd,Las Vegas,US,2019-10-03 02:30:00+00:00,Rod Stewart: The Hits.,Rock,1,36.116156,-115.175058,,1.0,2019-03-15 19:00:00+00:00,89109,234.36,49.95,0.0,NV,Pop,https://www.ticketmaster.com/rod-stewart-the-hits-las-vegas-nevada-10-02-2019/event/39005667EF366098,The Colosseum at Caesars Palace,0.19611099999999998,Rod Stewart,,2019-09-18 19:30:00-07:00,34217,4100.0,3570 South Las Vegas Blvd.,89109,Las Vegas
2745,3355 S Las Vegas Blvd ,Las Vegas,US,2019-08-22 02:00:00+00:00,Jackson Browne,Rock,1,36.12139406,-115.16923919,,1.0,2019-03-15 17:00:00+00:00,89109,275.17,45.83,0.0,NV,Pop,https://www.ticketmaster.com/jackson-browne-las-vegas-nevada-08-21-2019/event/17005666C1884CD7,Venetian Theatre at the Venetian Las Vegas,0.06461900000000001,Jackson Browne,,2019-08-21 20:00:00-07:00,2861503,,3355 Las Vegas Blvd South,89109,Las Vegas
2746,3570 S Las Vegas Blvd,Las Vegas,US,2020-02-06 04:00:00+00:00,Van Morrison,Rock,1,36.116156,-115.175058,,1.0,2019-07-26 17:00:00+00:00,89109,329.0,70.0,0.0,NV,Pop,https://www.ticketmaster.com/van-morrison-las-vegas-nevada-02-05-2020/event/390056F181590E57,The Colosseum at Caesars Palace,0.19611099999999998,Rod Stewart,,2019-09-18 19:30:00-07:00,34217,4100.0,3570 South Las Vegas Blvd.,89109,Las Vegas
2747,3570 S Las Vegas Blvd,Las Vegas,US,2020-02-27 04:00:00+00:00,Mariah Carey - The Butterfly Returns,Pop,1,36.116156,-115.175058,,1.0,2019-05-10 17:00:00+00:00,89109,279.0,55.0,0.0,NV,Pop,https://www.ticketmaster.com/mariah-carey-the-butterfly-returns-las-vegas-nevada-02-26-2020/event/3900569A2EF9CF93,The Colosseum at Caesars Palace,0.326286,Mariah Carey,,2019-11-22 20:00:00-08:00,34217,4100.0,3570 South Las Vegas Blvd.,89109,Las Vegas
2748,2500 East Second Street,Reno,US,2019-09-28 04:00:00+00:00,Rob Thomas: Chip Tooth Tour,Rock,1,39.52331,-119.781017,,1.0,2019-05-17 17:00:00+00:00,89595,125.0,39.5,0.0,NV,Pop,https://www.ticketmaster.com/rob-thomas-chip-tooth-tour-reno-nevada-09-27-2019/event/170056A9179A5133,Grand Sierra Resort and Casino,0.072029,Rob Thomas,,2019-09-27 21:00:00-07:00,13420,,2500 E. Second St.,89595,Reno
2749,3131 Las Vegas Boulevard South,Las Vegas,US,2019-11-07 04:00:00+00:00,John Fogerty,Rock,1,36.1276013,-115.1676835,,1.0,2019-04-26 17:00:00+00:00,89109,229.36,54.59,0.0,NV,Pop,https://www.ticketmaster.com/john-fogerty-las-vegas-nevada-11-06-2019/event/170056900F775A55,Encore Theater at Wynn,0.027431,John Fogerty,,2019-11-06 20:00:00-08:00,497721,,3131 Las Vegas Blvd S,89109,Las Vegas
2750,3570 S Las Vegas Blvd,Las Vegas,US,2020-02-22 04:00:00+00:00,Mariah Carey - The Butterfly Returns,Pop,1,36.116156,-115.175058,,1.0,2019-05-10 17:00:00+00:00,89109,279.0,55.0,0.0,NV,Pop,https://www.ticketmaster.com/mariah-carey-the-butterfly-returns-las-vegas-nevada-02-21-2020/event/3900569A2EF3CF8F,The Colosseum at Caesars Palace,0.326286,Mariah Carey,,2019-11-22 20:00:00-08:00,34217,4100.0,3570 South Las Vegas Blvd.,89109,Las Vegas
2751,Orleans Showroom,Las Vegas,US,2019-08-31 02:00:00+00:00,Air Supply,Pop,0,36.102247,-115.20109,,1.0,2019-04-27 19:00:00+00:00,89103,61.95,41.95,0.0,NV,Adult Contemporary,https://www.ticketmaster.com/air-supply-las-vegas-nevada-08-30-2019/event/1700564CF9303006,Orleans Showroom,0.038801,Air Supply,,2019-08-30 20:00:00-07:00,36431,,4500 W Tropicana Ave,89103,Las Vegas
2752,3555 Las Vegas Blvd,Las Vegas,US,2019-11-16 03:30:00+00:00,Donny and Marie Osmond (Las Vegas),Rock,1,36.11632233,-115.17228685,,1.0,2018-09-03 17:00:00+00:00,89109,260.0,95.0,0.0,NV,Pop,https://www.ticketmaster.com/donny-and-marie-osmond-las-vegas-las-vegas-nevada-11-15-2019/event/3900551CDD413EDE,Donny & Marie Showroom at Flamingo Las Vegas,0.011552,Donny & Marie Osmond,Donny Osmond,2019-08-20 19:30:00-07:00,2456089,,3555 Las Vegas Blvd,89109,Las Vegas
2753,3555 Las Vegas Blvd,Las Vegas,US,2019-08-22 02:30:00+00:00,Donny and Marie Osmond (Las Vegas),Rock,0,36.11632233,-115.17228685,,1.0,2018-09-03 17:00:00+00:00,89109,260.0,95.0,0.0,NV,Pop,https://www.ticketmaster.com/donny-and-marie-osmond-las-vegas-las-vegas-nevada-08-21-2019/event/3900551CDEAD416D,Donny & Marie Showroom at Flamingo Las Vegas,0.011552,Donny & Marie Osmond,Donny Osmond,2019-08-20 19:30:00-07:00,2456089,,3555 Las Vegas Blvd,89109,Las Vegas
2754,3570 S Las Vegas Blvd,Las Vegas,US,2019-10-05 02:30:00+00:00,Rod Stewart: The Hits.,Rock,1,36.116156,-115.175058,,1.0,2019-03-15 19:00:00+00:00,89109,234.36,49.95,0.0,NV,Pop,https://www.ticketmaster.com/rod-stewart-the-hits-las-vegas-nevada-10-04-2019/event/39005667EF39609B,The Colosseum at Caesars Palace,0.19611099999999998,Rod Stewart,,2019-09-18 19:30:00-07:00,34217,4100.0,3570 South Las Vegas Blvd.,89109,Las Vegas
2755,3555 Las Vegas Blvd,Las Vegas,US,2019-08-23 02:30:00+00:00,Donny and Marie Osmond (Las Vegas),Rock,0,36.11632233,-115.17228685,,1.0,2018-09-03 17:00:00+00:00,89109,260.0,95.0,0.0,NV,Pop,https://www.ticketmaster.com/donny-and-marie-osmond-las-vegas-las-vegas-nevada-08-22-2019/event/3900551CDEB24171,Donny & Marie Showroom at Flamingo Las Vegas,0.011552,Donny & Marie Osmond,Donny Osmond,2019-08-20 19:30:00-07:00,2456089,,3555 Las Vegas Blvd,89109,Las Vegas
2756,3570 S Las Vegas Blvd,Las Vegas,US,2020-02-29 04:00:00+00:00,Mariah Carey - The Butterfly Returns,Pop,1,36.116156,-115.175058,,1.0,2019-05-10 17:00:00+00:00,89109,279.0,55.0,0.0,NV,Pop,https://www.ticketmaster.com/mariah-carey-the-butterfly-returns-las-vegas-nevada-02-28-2020/event/3900569A2EFDCF95,The Colosseum at Caesars Palace,0.326286,Mariah Carey,,2019-11-22 20:00:00-08:00,34217,4100.0,3570 South Las Vegas Blvd.,89109,Las Vegas
2757,3355 S Las Vegas Blvd ,Las Vegas,US,2019-08-25 02:00:00+00:00,Jackson Browne,Rock,1,36.12139406,-115.16923919,,1.0,2019-03-15 17:00:00+00:00,89109,275.17,45.83,0.0,NV,Pop,https://www.ticketmaster.com/jackson-browne-las-vegas-nevada-08-24-2019/event/17005666C18E4CDE,Venetian Theatre at the Venetian Las Vegas,0.06461900000000001,Jackson Browne,,2019-08-21 20:00:00-07:00,2861503,,3355 Las Vegas Blvd South,89109,Las Vegas
2758,3555 Las Vegas Blvd,Las Vegas,US,2019-08-25 02:30:00+00:00,Donny and Marie Osmond (Las Vegas),Rock,0,36.11632233,-115.17228685,,1.0,2018-09-03 17:00:00+00:00,89109,125.0,95.0,0.0,NV,Pop,https://www.ticketmaster.com/donny-and-marie-osmond-las-vegas-las-vegas-nevada-08-24-2019/event/3900551CDEDE418A,Donny & Marie Showroom at Flamingo Las Vegas,0.011552,Donny & Marie Osmond,Donny Osmond,2019-08-20 19:30:00-07:00,2456089,,3555 Las Vegas Blvd,89109,Las Vegas
2759,3555 Las Vegas Blvd,Las Vegas,US,2019-08-24 02:30:00+00:00,Donny and Marie Osmond (Las Vegas),Rock,0,36.11632233,-115.17228685,,1.0,2018-09-03 17:00:00+00:00,89109,260.0,95.0,0.0,NV,Pop,https://www.ticketmaster.com/donny-and-marie-osmond-las-vegas-las-vegas-nevada-08-23-2019/event/3900551CDEB74175,Donny & Marie Showroom at Flamingo Las Vegas,0.011552,Donny & Marie Osmond,Donny Osmond,2019-08-20 19:30:00-07:00,2456089,,3555 Las Vegas Blvd,89109,Las Vegas
2760,3555 Las Vegas Blvd,Las Vegas,US,2019-08-18 03:00:00+00:00,Paula Abdul: Forever Your Girl,Rock,1,36.11632233,-115.17228685,,1.0,2019-05-04 17:00:00+00:00,89109,129.0,69.0,0.0,NV,Pop,https://www.ticketmaster.com/paula-abdul-forever-your-girl-las-vegas-nevada-08-17-2019/event/3900569DC61C314F,Donny & Marie Showroom at Flamingo Las Vegas,0.024934,Paula Abdul,,2019-08-13 20:00:00-07:00,2456089,,3555 Las Vegas Blvd,89109,Las Vegas
2761,Orleans Showroom,Las Vegas,US,2019-09-01 02:00:00+00:00,Air Supply,Pop,0,36.102247,-115.20109,,1.0,2019-04-27 20:00:00+00:00,89103,61.95,41.95,0.0,NV,Adult Contemporary,https://www.ticketmaster.com/air-supply-las-vegas-nevada-08-31-2019/event/1700564CF934301D,Orleans Showroom,0.038801,Air Supply,,2019-08-30 20:00:00-07:00,36431,,4500 W Tropicana Ave,89103,Las Vegas
2762,Orleans Showroom,Las Vegas,US,2019-09-02 02:00:00+00:00,Air Supply,Pop,1,36.102247,-115.20109,,1.0,2019-04-27 19:00:00+00:00,89103,61.95,41.95,0.0,NV,Adult Contemporary,https://www.ticketmaster.com/air-supply-las-vegas-nevada-09-01-2019/event/1700564CF9383038,Orleans Showroom,0.038801,Air Supply,,2019-08-30 20:00:00-07:00,36431,,4500 W Tropicana Ave,89103,Las Vegas
2763,3555 Las Vegas Blvd,Las Vegas,US,2019-09-01 02:30:00+00:00,Donny and Marie Osmond (Las Vegas),Rock,0,36.11632233,-115.17228685,,1.0,2018-09-03 17:00:00+00:00,89109,125.0,95.0,0.0,NV,Pop,https://www.ticketmaster.com/donny-and-marie-osmond-las-vegas-las-vegas-nevada-08-31-2019/event/3900551CDEE3418D,Donny & Marie Showroom at Flamingo Las Vegas,0.011552,Donny & Marie Osmond,Donny Osmond,2019-08-20 19:30:00-07:00,2456089,,3555 Las Vegas Blvd,89109,Las Vegas
