,links,metro_code,postal_code,timezone,has_upcoming_events,id,city,stats,extended_address,display_location,state,score,location,access_method,num_upcoming_events,address,capacity,slug,name,url,country,popularity,name_v2,tm_venue
34,[],753,85281,America/Phoenix,True,1787,Tempe,{'event_count': 104},"Tempe, AZ 85281","Tempe, AZ",AZ,0.5446088,"{'lat': 33.4161, 'lon': -111.937}",,104,1200 South Forest Avenue,3017,asu-gammage,ASU Gammage,https://seatgeek.com/venues/asu-gammage/tickets,US,0,ASU Gammage,ASU Gammage
35,[],753,85003,America/Phoenix,True,7698,Phoenix,{'event_count': 78},"Phoenix, AZ 85003","Phoenix, AZ",AZ,0.47699803,"{'lat': 33.4518, 'lon': -112.077}",,78,308 N 2nd Ave,550,crescent-ballroom,Crescent Ballroom,https://seatgeek.com/venues/crescent-ballroom/tickets,US,0,Crescent Ballroom,Crescent Ballroom
36,[],789,85701,America/Phoenix,True,58073,Tucson,{'event_count': 23},"Tucson, AZ 85701","Tucson, AZ",AZ,0.3896381,"{'lat': 32.2249, 'lon': -110.969}",,23,191 E Toole Ave,0,191-toole,191 Toole,https://seatgeek.com/venues/191-toole/tickets,US,0,191 Toole,191 Toole
37,[],753,85257,America/Phoenix,False,431984,Scottsdale,{'event_count': 0},"Scottsdale, AZ 85257","Scottsdale, AZ",AZ,0.0,"{'lat': 33.464, 'lon': -111.926}",,0,1375 N Scottsdale Rd,0,synthetic-monitoring,Synthetic Monitoring,https://seatgeek.com/venues/synthetic-monitoring/tickets,US,0,Synthetic Monitoring,Synthetic Monitoring
38,[],753,85004,America/Phoenix,True,42116,Phoenix,{'event_count': 6},"Phoenix, AZ 85004","Phoenix, AZ",AZ,0.34900695,"{'lat': 33.4404, 'lon': -112.074}",,6,717 South Central Avenue,0,last-exit-live,Last Exit Live,https://seatgeek.com/venues/last-exit-live/tickets,US,0,Last Exit Live,Last Exit Live
39,[],753,85256,America/Phoenix,False,469671,Scottsdale,{'event_count': 0},"Scottsdale, AZ 85256","Scottsdale, AZ",AZ,0.0,"{'lat': 33.5412, 'lon': -111.877}",,0,9500 E. Talking Stick Way,0,topgolf-scottsdale,Topgolf Scottsdale,https://seatgeek.com/venues/topgolf-scottsdale/tickets,US,0,Topgolf Scottsdale,Topgolf Scottsdale
40,[],753,85246,America/Phoenix,False,3596,Chandler,{'event_count': 0},"Chandler, AZ 85246","Chandler, AZ",AZ,0.45907056,"{'lat': 33.2655, 'lon': -111.992}",,0,5550 W. Wild Horse Pass,0,lone-butte-casino,Lone Butte Casino,https://seatgeek.com/venues/lone-butte-casino/tickets,US,0,Lone Butte Casino,Lone Butte Casino
41,[],789,85701,America/Phoenix,True,1861,Tucson,{'event_count': 9},"Tucson, AZ 85701","Tucson, AZ",AZ,0.4508076,"{'lat': 32.222, 'lon': -110.972}",,9,17 West Congress Street,1164,fox-tucson-theatre,Fox Tucson Theatre,https://seatgeek.com/venues/fox-tucson-theatre/tickets,US,0,Fox Tucson Theatre,Fox Tucson Theatre
42,[],693,72114,America/Chicago,True,1562,North Little Rock,{'event_count': 18},"North Little Rock, AR 72114","North Little Rock, AR",AR,0.6634778,"{'lat': 34.7543, 'lon': -92.2637}","{'employee_only': False, 'created_at': '2019-02-10T20:24:47Z', 'method': 'QRCODE_TM'}",18,1 Verizon Arena Way,18000,verizon-arena,Verizon Arena,https://seatgeek.com/venues/verizon-arena/tickets,US,0,Verizon Arena,Verizon Arena
43,[],693,72201,America/Chicago,True,2546,Little Rock,{'event_count': 1},"Little Rock, AR 72201","Little Rock, AR",AR,0.5344314,"{'lat': 34.7477, 'lon': -92.2662}",,1,400 President Clinton Avenue,0,first-security-amphitheater,First Security Amphitheater,https://seatgeek.com/venues/first-security-amphitheater/tickets,US,0,First Security Amphitheater,First Security Amphitheater (formerly Riverfest Amphitheatre)
44,[],734,72401,America/Chicago,True,4081,Jonesboro,{'event_count': 30},"Jonesboro, AR 72401","Jonesboro, AR",AR,0.5808074,"{'lat': 35.8438, 'lon': -90.6691}",,30,217 Olympic Drive,10475,first-national-bank-arena,First National Bank Arena,https://seatgeek.com/venues/first-national-bank-arena/tickets,US,0,First National Bank Arena,First National Bank Arena
45,[],670,72901,America/Chicago,False,321656,Fort Smith,{'event_count': 0},"Fort Smith, AR 72901","Fort Smith, AR",AR,0.0,"{'lat': 35.384, 'lon': -94.4263}",,0,55 South 7th St,0,arcbest-corporation-performing-arts-center,ArcBest Corporation Performing Arts Center,https://seatgeek.com/venues/arcbest-corporation-performing-arts-center/tickets,US,0,ArcBest Corporation Performing Arts Center,ArcBest Corporation Performing Arts Center - Fort Smith
46,[],640,72330,America/Chicago,True,429775,Dyess,{'event_count': 1},"Dyess, AR 72330","Dyess, AR",AR,0.3624832,"{'lat': 35.59, 'lon': -90.2145}",,1,110 Center Dr,0,dyess-outdoor-festival,Dyess Outdoor Festival,https://seatgeek.com/venues/dyess-outdoor-festival/tickets,US,0,Dyess Outdoor Festival,Dyess Outdoor Festival
47,[],670,72712,America/Chicago,False,217676,Bentonville,{'event_count': 0},"Bentonville, AR 72712","Bentonville, AR",AR,0.0,"{'lat': 36.3511, 'lon': -94.1933}",,0,1901 SE J St,0,bentonville-high-school-tiger-arena,Bentonville High School Tiger Arena,https://seatgeek.com/venues/bentonville-high-school-tiger-arena/tickets,US,0,Bentonville High School Tiger Arena,Bentonville High School Tiger Arena
48,[],807,94158,America/Los_Angeles,True,467029,San Francisco,{'event_count': 71},"San Francisco, CA 94158","San Francisco, CA",CA,0.0,"{'lat': 37.7704, 'lon': -122.387}",,71,300 16th Street,18064,chase-center,Chase Center,https://seatgeek.com/venues/chase-center/tickets,US,0,Chase Center,Chase Center
49,[],862,95691,America/Los_Angeles,True,317,West Sacramento,{'event_count': 32},"West Sacramento, CA 95691","West Sacramento, CA",CA,0.4776049,"{'lat': 38.5804, 'lon': -121.514}",,32,400 Ballpark Drive,14111,raley-field,Raley Field,https://seatgeek.com/venues/raley-field/tickets,US,0,Raley Field,Raley Field
50,[],803,90305,America/Los_Angeles,True,191,Inglewood,{'event_count': 34},"Inglewood, CA 90305","Inglewood, CA",CA,0.8116777,"{'lat': 33.9582, 'lon': -118.342}","{'employee_only': False, 'created_at': '2015-11-30T16:55:17Z', 'method': 'QRCODE_TM'}",34,3900 W Manchester Blvd.,18000,the-forum,The Forum,https://seatgeek.com/venues/the-forum/tickets,US,0,The Forum,The Forum
51,[],862,95814,America/Los_Angeles,True,177304,Sacramento,{'event_count': 79},"Sacramento, CA 95814","Sacramento, CA",CA,0.75736374,"{'lat': 38.5161, 'lon': -121.417}","{'employee_only': False, 'created_at': '2018-09-28T00:30:43Z', 'method': 'QRCODE_TM'}",79,500 David J Stern Walk,19000,golden-1-center,Golden 1 Center,https://seatgeek.com/venues/golden-1-center/tickets,US,0,Golden 1 Center,Golden 1 Center
52,[],807,94621,America/Los_Angeles,True,132,Oakland,{'event_count': 114},"Oakland, CA 94621","Oakland, CA",CA,0.8455254,"{'lat': 37.7503, 'lon': -122.203}","{'employee_only': False, 'created_at': '2015-11-04T18:42:51Z', 'method': 'QRCODE_TM'}",114,7000 Coliseum Way,19596,oakland-arena,Oakland Arena,https://seatgeek.com/venues/oakland-arena/tickets,US,0,Oakland Arena,Oakland Arena
53,[],803,92315,America/Los_Angeles,True,76646,Big Bear Lake,{'event_count': 13},"Big Bear Lake, CA 92315","Big Bear Lake, CA",CA,0.39404732,"{'lat': 34.2396, 'lon': -116.912}",,13,40789 Village Drive,399,the-cave-10,The Cave,https://seatgeek.com/venues/the-cave-10/tickets,US,0,The Cave,The Cave
54,[],803,91776,America/Los_Angeles,True,70989,San Gabriel,{'event_count': 9},"San Gabriel, CA 91776","San Gabriel, CA",CA,0.0,"{'lat': 34.0961, 'lon': -118.105}",,9,320 South Mission Drive,0,san-gabriel-mission-playhouse,San Gabriel Mission Playhouse,https://seatgeek.com/venues/san-gabriel-mission-playhouse/tickets,US,0,San Gabriel Mission Playhouse,San Gabriel Mission Playhouse
55,[],803,90068,America/Los_Angeles,True,316,Los Angeles,{'event_count': 18},"Los Angeles, CA 90068","Los Angeles, CA",CA,0.78719133,"{'lat': 34.1127, 'lon': -118.339}","{'employee_only': False, 'created_at': '2018-07-14T00:31:58Z', 'method': 'NONE'}",18,2301 Highland Avenue,17500,hollywood-bowl,Hollywood Bowl,https://seatgeek.com/venues/hollywood-bowl/tickets,US,0,Hollywood Bowl,Hollywood Bowl
56,[],803,90012,America/Los_Angeles,True,1,Los Angeles,{'event_count': 58},"Los Angeles, CA 90012","Los Angeles, CA",CA,0.856962,"{'lat': 34.0724, 'lon': -118.247}","{'employee_only': False, 'created_at': '2015-09-19T17:11:51Z', 'method': 'PDF417'}",58,1000 Elysian Park Avenue,56000,dodger-stadium,Dodger Stadium,https://seatgeek.com/venues/dodger-stadium/tickets,US,0,Dodger Stadium,Dodger Stadium
57,[],803,92806,America/Los_Angeles,True,133,Anaheim,{'event_count': 65},"Anaheim, CA 92806","Anaheim, CA",CA,0.76543874,"{'lat': 33.8078, 'lon': -117.876}","{'employee_only': False, 'created_at': '2018-09-25T01:12:16Z', 'method': 'QRCODE_TM'}",65,2695 E. Katella,18900,honda-center,Honda Center,https://seatgeek.com/venues/honda-center/tickets,US,0,Honda Center,Honda Center
58,[],807,94107,America/Los_Angeles,True,22,San Francisco,{'event_count': 1},"San Francisco, CA 94107","San Francisco, CA",CA,0.90359527,"{'lat': 37.7782, 'lon': -122.391}","{'employee_only': False, 'created_at': '2015-06-25T00:00:00Z', 'method': 'PDF417'}",1,24 Willie Mays Plaza,41503,oracle-park,Oracle Park,https://seatgeek.com/venues/oracle-park/tickets,US,0,Oracle Park,Oracle Park
59,[],825,92101,America/Los_Angeles,True,24,San Diego,{'event_count': 10},"San Diego, CA 92101","San Diego, CA",CA,0.7660809,"{'lat': 32.7071, 'lon': -117.156}","{'employee_only': False, 'created_at': '2015-06-30T00:00:00Z', 'method': 'PDF417'}",10,100 Park Boulevard,42445,petco-park,Petco Park,https://seatgeek.com/venues/petco-park/tickets,US,0,Petco Park,Petco Park
60,[],807,94043,America/Los_Angeles,True,49,Mountain View,{'event_count': 3},"Mountain View, CA 94043","Mountain View, CA",CA,0.7719414,"{'lat': 37.4234, 'lon': -122.078}","{'employee_only': False, 'created_at': '2015-09-23T20:36:06Z', 'method': 'QRCODE_TM'}",3,1 Amphitheatre Parkway,22000,shoreline-amphitheatre,Shoreline Amphitheatre,https://seatgeek.com/venues/shoreline-amphitheatre/tickets,US,0,Shoreline Amphitheatre,Shoreline Amphitheatre
61,[],803,92618,America/Los_Angeles,True,429682,Irvine,{'event_count': 5},"Irvine, CA 92618","Irvine, CA",CA,0.0,"{'lat': 33.6734, 'lon': -117.752}",,5,14800 Chinon,12000,fivepoint-amphitheatre,FivePoint Amphitheatre,https://seatgeek.com/venues/fivepoint-amphitheatre/tickets,US,0,FivePoint Amphitheatre,FivePoint Amphitheatre
62,[],862,95692,America/Los_Angeles,True,50,Wheatland,{'event_count': 4},"Wheatland, CA 95692","Wheatland, CA",CA,0.7402795,"{'lat': 39.0291, 'lon': -121.515}","{'employee_only': False, 'created_at': '2018-08-10T22:19:05Z', 'method': 'QRCODE_TM'}",4,2677 Forty Mile Road,18500,toyota-amphitheatre,Toyota Amphitheatre,https://seatgeek.com/venues/toyota-amphitheatre/tickets,US,0,Toyota Amphitheatre,Toyota Amphitheatre
63,[],825,92182,America/Los_Angeles,True,455,San Diego,{'event_count': 12},"San Diego, CA 92182","San Diego, CA",CA,0.69355094,"{'lat': 32.772, 'lon': -117.073}",,12,5500 Campanile Dr.,4600,cal-coast-credit-union-open-air-theatre,Cal Coast Credit Union Open Air Theatre,https://seatgeek.com/venues/cal-coast-credit-union-open-air-theatre/tickets,US,0,Cal Coast Credit Union Open Air Theatre,Cal Coast Credit Union Open Air Theatre at SDSU
64,[],866,93710,America/Los_Angeles,True,76,Fresno,{'event_count': 45},"Fresno, CA 93710","Fresno, CA",CA,0.7073767,"{'lat': 36.8097, 'lon': -119.738}",,45,2650 East Shaw Avenue,16182,save-mart-center,Save Mart Center,https://seatgeek.com/venues/save-mart-center/tickets,US,0,Save Mart Center,Save Mart Center
65,[],807,94521,America/Los_Angeles,True,149,Concord,{'event_count': 1},"Concord, CA 94521","Concord, CA",CA,0.7159031,"{'lat': 37.96, 'lon': -121.94}","{'employee_only': False, 'created_at': '2015-07-20T00:00:00Z', 'method': 'QRCODE_TM'}",1,2000 Kirker Pass Road,12500,concord-pavilion,Concord Pavilion,https://seatgeek.com/venues/concord-pavilion/tickets,US,0,Concord Pavilion,Concord Pavilion
66,[],825,91911,America/Los_Angeles,True,51,Chula Vista,{'event_count': 6},"Chula Vista, CA 91911","Chula Vista, CA",CA,0.7423385,"{'lat': 32.5896, 'lon': -117.007}","{'employee_only': False, 'created_at': '2015-07-16T00:00:00Z', 'method': 'QRCODE_TM'}",6,2050 Entertainment Circle,19492,north-island-credit-union-amphitheatre,North Island Credit Union Amphitheatre,https://seatgeek.com/venues/north-island-credit-union-amphitheatre/tickets,US,0,North Island Credit Union Amphitheatre,North Island Credit Union Amphitheatre
67,[],807,94102,America/Los_Angeles,True,1325,San Francisco,{'event_count': 20},"San Francisco, CA 94102","San Francisco, CA",CA,0.7419757,"{'lat': 37.7785, 'lon': -122.418}","{'employee_only': False, 'created_at': '2015-12-14T20:35:36Z', 'method': 'QRCODE_TM'}",20,99 Grove Street,7000,bill-graham-civic-auditorium,Bill Graham Civic Auditorium,https://seatgeek.com/venues/bill-graham-civic-auditorium/tickets,US,0,Bill Graham Civic Auditorium,Bill Graham Civic Auditorium
68,[],807,94720,America/Los_Angeles,True,193,Berkeley,{'event_count': 38},"Berkeley, CA 94720","Berkeley, CA",CA,0.73579895,"{'lat': 37.8736, 'lon': -122.254}","{'employee_only': False, 'created_at': '2015-08-04T00:00:00Z', 'method': 'QRCODE_TM'}",38,2001 Gayley Road,8500,greek-theatre-berkeley,Greek Theatre - Berkeley,https://seatgeek.com/venues/greek-theatre-berkeley/tickets,US,0,Greek Theatre - Berkeley,Greek Theatre
69,[],825,92182,America/Los_Angeles,False,426607,San Diego,{'event_count': 0},"San Diego, CA 92182","San Diego, CA",CA,0.0,"{'lat': 32.7747, 'lon': -117.07}",,0,5500 Canyon Crest Dr.,0,viejas-arena-at-sdsu,Viejas Arena at SDSU,https://seatgeek.com/venues/viejas-arena-at-sdsu/tickets,US,0,Viejas Arena at SDSU,Viejas Arena at Aztec Bowl San Diego State University
70,[],803,91764,America/Los_Angeles,True,257,Ontario,{'event_count': 88},"Ontario, CA 91764","Ontario, CA",CA,0.60195816,"{'lat': 34.0729, 'lon': -117.566}",,88,4000 East Ontario Center Parkway,11089,toyota-arena-1,Toyota Arena,https://seatgeek.com/venues/toyota-arena-1/tickets,US,0,Toyota Arena,Toyota Arena
71,[],803,90028,America/Los_Angeles,True,465,Los Angeles,{'event_count': 40},"Los Angeles, CA 90028","Los Angeles, CA",CA,0.6399966,"{'lat': 34.0986, 'lon': -118.324}","{'employee_only': False, 'created_at': '2015-12-05T21:19:39Z', 'method': 'QRCODE_TM'}",40,6215 Sunset Boulevard,4000,hollywood-palladium,Hollywood Palladium,https://seatgeek.com/venues/hollywood-palladium/tickets,US,0,Hollywood Palladium,Hollywood Palladium
72,[],803,90010,America/Los_Angeles,True,456,Los Angeles,{'event_count': 59},"Los Angeles, CA 90010","Los Angeles, CA",CA,0.6449649,"{'lat': 34.0615, 'lon': -118.309}","{'employee_only': False, 'created_at': '2019-09-20T02:23:39Z', 'method': 'QRCODE'}",59,3790 Wilshire Blvd.,2400,the-wiltern-1,The Wiltern,https://seatgeek.com/venues/the-wiltern-1/tickets,US,0,The Wiltern,The Wiltern
73,[],803,90015,America/Los_Angeles,True,30920,Los Angeles,{'event_count': 20},"Los Angeles, CA 90015","Los Angeles, CA",CA,0.57806665,"{'lat': 34.0403, 'lon': -118.259}",,20,1050 South Hill Street,1000,the-belasco-theater,The Belasco Theater,https://seatgeek.com/venues/the-belasco-theater/tickets,US,0,The Belasco Theater,The Belasco Theater
74,[],803,92802,America/Los_Angeles,True,544,Anaheim,{'event_count': 52},"Anaheim, CA 92802","Anaheim, CA",CA,0.54407823,"{'lat': 33.8058, 'lon': -117.911}",,52,400 Disney Way,1000,house-of-blues-anaheim,House of Blues - Anaheim,https://seatgeek.com/venues/house-of-blues-anaheim/tickets,US,0,House of Blues - Anaheim,House of Blues Anaheim presented by Cricket Wireless
75,[],803,90038,America/Los_Angeles,True,1377,Los Angeles,{'event_count': 10},"Los Angeles, CA 90038","Los Angeles, CA",CA,0.56228936,"{'lat': 34.0907, 'lon': -118.32}",,10,6000 Santa Monica Boulevard,18118,the-masonic-lodge-at-hollywood-forever-2,The Masonic Lodge at Hollywood Forever,https://seatgeek.com/venues/the-masonic-lodge-at-hollywood-forever-2/tickets,US,0,The Masonic Lodge at Hollywood Forever,The Masonic
76,[],807,95113,,False,376656,San Jose,{'event_count': 0},"San Jose, CA 95113","San Jose, CA",CA,0.0,"{'lat': 37.3308, 'lon': -121.889}",,0,West San Carlos Street,0,bay-area-bikeshare-san-jose-civic-center,Bay Area BikeShare - San Jose Civic Center,https://seatgeek.com/venues/bay-area-bikeshare-san-jose-civic-center/tickets,US,0,Bay Area BikeShare - San Jose Civic Center,San Jose Civic
77,[],862,95815,America/Los_Angeles,True,35990,Sacramento,{'event_count': 5},"Sacramento, CA 95815","Sacramento, CA",CA,0.56419337,"{'lat': 38.5926, 'lon': -121.436}",,5,1600 Exposition Blvd,11337,papa-murphy-s-park-bonney-field,Papa Murphy's Park (Bonney Field),https://seatgeek.com/venues/papa-murphy-s-park-bonney-field/tickets,US,0,Papa Murphy's Park (Bonney Field),Papa Murphy's Park at Cal Expo
78,[],855,93446,America/Los_Angeles,True,50641,Paso Robles,{'event_count': 5},"Paso Robles, CA 93446","Paso Robles, CA",CA,0.57402635,"{'lat': 35.6462, 'lon': -120.629}",,5,3800 Mill Road,3300,vina-robles-amphitheatre,Vina Robles Amphitheatre,https://seatgeek.com/venues/vina-robles-amphitheatre/tickets,US,0,Vina Robles Amphitheatre,Vina Robles Amphitheatre
79,[],862,95357,America/Los_Angeles,False,58694,Modesto,{'event_count': 0},"Modesto, CA 95357","Modesto, CA",CA,0.0,"{'lat': 37.6387, 'lon': -120.849}",,0,7948 Yosemite Blvd.,0,the-fruit-yard,The Fruit Yard,https://seatgeek.com/venues/the-fruit-yard/tickets,US,0,The Fruit Yard,The Fruit Yard Amphitheater
80,[],0,90303,America/Los_Angeles,True,487036,Inglewood,{'event_count': 3},"Inglewood, CA 90303","Inglewood, CA",CA,0.0,"{'lat': 33.9478, 'lon': -118.339}",,3,3883 West Century Boulevard,0,sofi-stadium,SoFi Stadium,https://seatgeek.com/venues/sofi-stadium/tickets,US,0,SoFi Stadium,SoFi Stadium
81,[],803,92802,America/Los_Angeles,True,544,Anaheim,{'event_count': 52},"Anaheim, CA 92802","Anaheim, CA",CA,0.54407823,"{'lat': 33.8058, 'lon': -117.911}",,52,400 Disney Way,1000,house-of-blues-anaheim,House of Blues - Anaheim,https://seatgeek.com/venues/house-of-blues-anaheim/tickets,US,0,House of Blues - Anaheim,House of Blues San Diego presented by Cricket Wireless
82,[],862,95811,America/Los_Angeles,True,3806,Sacramento,{'event_count': 60},"Sacramento, CA 95811","Sacramento, CA",CA,0.5250526,"{'lat': 38.5699, 'lon': -121.491}",,60,1417 R Street,1000,ace-of-spades,Ace of Spades,https://seatgeek.com/venues/ace-of-spades/tickets,US,0,Ace of Spades,Ace of Spades
83,[],825,92110,America/Los_Angeles,True,1165,San Diego,{'event_count': 24},"San Diego, CA 92110","San Diego, CA",CA,0.55250204,"{'lat': 32.7532, 'lon': -117.209}",,24,3350 Sports Arena Blvd,3083,soma,Soma,https://seatgeek.com/venues/soma/tickets,US,0,Soma,Soma
84,[],825,92101,America/Los_Angeles,True,24,San Diego,{'event_count': 10},"San Diego, CA 92101","San Diego, CA",CA,0.7660809,"{'lat': 32.7071, 'lon': -117.156}","{'employee_only': False, 'created_at': '2015-06-30T00:00:00Z', 'method': 'PDF417'}",10,100 Park Boulevard,42445,petco-park,Petco Park,https://seatgeek.com/venues/petco-park/tickets,US,0,Petco Park,Petco Park | Park at the Park
85,[],803,90069,America/Los_Angeles,True,2477,West Hollywood,{'event_count': 72},"West Hollywood, CA 90069","West Hollywood, CA",CA,0.4809564,"{'lat': 34.0908, 'lon': -118.386}",,72,8901 Sunset Boulevard,500,whisky-a-go-go-1,Whisky a Go Go,https://seatgeek.com/venues/whisky-a-go-go-1/tickets,US,0,Whisky a Go Go,Whisky A Go Go
86,[],803,90028,America/Los_Angeles,True,3762,Los Angeles,{'event_count': 149},"Los Angeles, CA 90028","Los Angeles, CA",CA,0.59929365,"{'lat': 34.1023, 'lon': -118.34}",,149,6801 Hollywood Blvd.,3401,dolby-theatre,Dolby Theatre,https://seatgeek.com/venues/dolby-theatre/tickets,US,0,Dolby Theatre,Dolby Theatre
87,[],807,94102,America/Los_Angeles,True,2934,San Francisco,{'event_count': 108},"San Francisco, CA 94102","San Francisco, CA",CA,0.6724405,"{'lat': 37.7792, 'lon': -122.415}",,108,1192 Market Street,2203,orpheum-theatre,Orpheum Theatre,https://seatgeek.com/venues/orpheum-theatre/tickets,US,0,Orpheum Theatre,Orpheum Theatre
88,[],866,93721,America/Los_Angeles,False,465546,Fresno,{'event_count': 0},"Fresno, CA 93721","Fresno, CA",CA,0.0,"{'lat': 36.733, 'lon': -119.783}",,0,700 M Street,0,selland-arena-at-fresno-convention-entertainment-center,Selland Arena at Fresno Convention & Entertainment Center,https://seatgeek.com/venues/selland-arena-at-fresno-convention-entertainment-center/tickets,US,0,Selland Arena at Fresno Convention & Entertainment Center,Selland Arena at Fresno Convention & Entertainment Center
89,[],807,94115,America/Los_Angeles,True,324,San Francisco,{'event_count': 58},"San Francisco, CA 94115","San Francisco, CA",CA,0.57083225,"{'lat': 37.784, 'lon': -122.433}","{'employee_only': False, 'created_at': '2015-11-06T20:35:16Z', 'method': 'QRCODE_TM'}",58,1805 Geary Boulevard,1250,the-fillmore,The Fillmore,https://seatgeek.com/venues/the-fillmore/tickets,US,0,The Fillmore,The Fillmore
90,[],803,90211,America/Los_Angeles,False,162713,Beverly Hills,{'event_count': 0},"Beverly Hills, CA 90211","Beverly Hills, CA",CA,0.0,"{'lat': 34.0647, 'lon': -118.375}",,0,8440 Wilshre Blvd.,0,the-saban-theatre,The Saban Theatre,https://seatgeek.com/venues/the-saban-theatre/tickets,US,0,The Saban Theatre,The Saban
91,[],803,92501,America/Los_Angeles,True,1667,Riverside,{'event_count': 19},"Riverside, CA 92501","Riverside, CA",CA,0.5521792,"{'lat': 33.984, 'lon': -117.375}",,19,3801 Mission Inn Avenue,1600,fox-performing-arts-center,Fox Performing Arts Center,https://seatgeek.com/venues/fox-performing-arts-center/tickets,US,0,Fox Performing Arts Center,Fox Performing Arts Center
92,[],825,92020,America/Los_Angeles,True,479890,El Cajon,{'event_count': 18},"El Cajon, CA 92020","El Cajon, CA",CA,0.0,"{'lat': 32.7887, 'lon': -116.962}",,18,210 East Main Street,0,the-magnolia-el-cajon,The Magnolia El Cajon,https://seatgeek.com/venues/the-magnolia-el-cajon/tickets,US,0,The Magnolia El Cajon,The Magnolia
93,[],807,94550,America/Los_Angeles,True,411,Livermore,{'event_count': 1},"Livermore, CA 94550","Livermore, CA",CA,0.51750124,"{'lat': 37.67, 'lon': -121.76}",,1,5050 Arroyo Road,2000,wente-vineyards,Wente Vineyards,https://seatgeek.com/venues/wente-vineyards/tickets,US,0,Wente Vineyards,Wente Vineyards
94,[],803,92704,America/Los_Angeles,True,1899,Santa Ana,{'event_count': 92},"Santa Ana, CA 92704","Santa Ana, CA",CA,0.5473072,"{'lat': 33.6998, 'lon': -117.918}","{'employee_only': False, 'created_at': '2016-03-04T18:43:43Z', 'method': 'QRCODE_TM'}",92,3503 South Harbor Boulevard,550,the-observatory-1,The Observatory,https://seatgeek.com/venues/the-observatory-1/tickets,US,0,The Observatory,The Observatory
95,[],862,95203,America/Los_Angeles,True,1026,Stockton,{'event_count': 24},"Stockton, CA 95203","Stockton, CA",CA,0.5854016,"{'lat': 37.9569, 'lon': -121.296}",,24,248 W. Fremont Street,10414,stockton-arena,Stockton Arena,https://seatgeek.com/venues/stockton-arena/tickets,US,0,Stockton Arena,Stockton Arena
96,[],866,93721,America/Los_Angeles,True,1469,Fresno,{'event_count': 35},"Fresno, CA 93721","Fresno, CA",CA,0.5275403,"{'lat': 36.7326, 'lon': -119.783}",,35,700 M Street,2353,william-saroyan-theatre,William Saroyan Theatre,https://seatgeek.com/venues/william-saroyan-theatre/tickets,US,0,William Saroyan Theatre,William Saroyan Theatre Fresno Convention & Entertainment Center
97,[],862,95202,America/Los_Angeles,True,1438,Stockton,{'event_count': 23},"Stockton, CA 95202","Stockton, CA",CA,0.562184,"{'lat': 37.953, 'lon': -121.288}",,23,242 East Main Street,2042,bob-hope-theatre,Bob Hope Theatre,https://seatgeek.com/venues/bob-hope-theatre/tickets,US,0,Bob Hope Theatre,Bob Hope Theatre
98,[],825,92101,America/Los_Angeles,True,1473,San Diego,{'event_count': 56},"San Diego, CA 92101","San Diego, CA",CA,0.5785056,"{'lat': 32.7145, 'lon': -117.161}",,56,868 Fourth Avenue,1339,balboa-theatre,Balboa Theatre,https://seatgeek.com/venues/balboa-theatre/tickets,US,0,Balboa Theatre,Balboa Theatre
99,[],825,92101,America/Los_Angeles,True,3498,San Diego,{'event_count': 27},"San Diego, CA 92101","San Diego, CA",CA,0.6236908,"{'lat': 32.7156, 'lon': -117.163}",,27,121 Broadway,1466,spreckels-theatre,Spreckels Theatre,https://seatgeek.com/venues/spreckels-theatre/tickets,US,0,Spreckels Theatre,Spreckels Theatre
100,[],803,92501,America/Los_Angeles,True,1969,Riverside,{'event_count': 12},"Riverside, CA 92501","Riverside, CA",CA,0.5193797,"{'lat': 33.9818, 'lon': -117.371}",,12,3485 Mission Inn Avenue,1400,riverside-municipal-auditorium,Riverside Municipal Auditorium,https://seatgeek.com/venues/riverside-municipal-auditorium/tickets,US,0,Riverside Municipal Auditorium,Riverside Municipal Auditorium
101,[],807,94123,America/Los_Angeles,True,1303,San Francisco,{'event_count': 21},"San Francisco, CA 94123","San Francisco, CA",CA,0.5941107,"{'lat': 37.8018, 'lon': -122.449}",,21,3301 Lyon Street,962,palace-of-fine-arts-theatre,Palace of Fine Arts Theatre,https://seatgeek.com/venues/palace-of-fine-arts-theatre/tickets,US,0,Palace of Fine Arts Theatre,Palace of Fine Arts
102,[],803,91301,America/Los_Angeles,True,7646,Agoura Hills,{'event_count': 46},"Agoura Hills, CA 91301","Agoura Hills, CA",CA,0.32700562,"{'lat': 34.144, 'lon': -118.755}",,46,28912 Roadside Drive,0,the-canyon-agoura-hills,The Canyon - Agoura Hills,https://seatgeek.com/venues/the-canyon-agoura-hills/tickets,US,0,The Canyon - Agoura Hills,The Canyon Agoura Hills
103,[],825,92082,America/Los_Angeles,True,56772,Valley Center,{'event_count': 8},"Valley Center, CA 92082","Valley Center, CA",CA,0.577126,"{'lat': 33.2676, 'lon': -116.955}",,8,777 Harrahs Rincon Way,2200,harrahs-resort-socal-the-events-center,Harrahs Resort SoCal The Events Center,https://seatgeek.com/venues/harrahs-resort-socal-the-events-center/tickets,US,0,Harrahs Resort SoCal The Events Center,Harrah's Resort SoCal - The Events Center
