,flaggedAsEnded,id,popularity,type,venue_id,headliner,support,event_time
3102,False,38348619,0.09516799999999999,Concert,3889439,Flying Lotus,Salami Rose Joe Louis,2019-08-21 20:00:00-05:00
3103,False,38672749,0.06154,Concert,3889439,Flora Cash,Delacey,2019-08-24 19:00:00-05:00
3104,False,38404619,0.135905,Concert,3889439,Phantogram,Bob Moses,2019-08-27 20:00:00-05:00
3105,False,38406534,0.010014,Concert,3889439,Nahko and Medicine for the People,Nattali Rize,2019-08-30 20:00:00-05:00
3106,False,38956405,0.069801,Concert,3889439,Tycho,Poolside,2019-09-14 20:00:00-05:00
3107,False,38048604,0.130142,Concert,3889439,The Head and the Heart,The Moondoggies,2019-09-15 20:00:00-05:00
3108,False,38585899,0.130142,Concert,3889439,The Head and the Heart,The Moondoggies,2019-09-16 20:00:00-05:00
3109,False,38946779,0.010255,Concert,3889439,Blackberry Smoke,The Record Company,2019-09-24 20:00:00-05:00
3110,False,38780919,0.020099000000000002,Concert,3889439,Judah & the Lion,Flora Cash,2019-09-26 20:00:00-05:00
3111,False,38330189,0.023047,Concert,3889439,Ben Harper & The Innocent Criminals,,2019-09-27 20:00:00-05:00
3112,False,38983426,0.004712,Concert,3889439,Dark Star Orchestra,,2019-09-28 20:00:00-05:00
3113,False,38118949,0.019413,Concert,3889439,Lizzo,,2019-10-10 20:00:00-05:00
3114,False,38215159,0.295,Concert,3889439,Zedd,,2019-10-11 20:30:00-05:00
3115,False,38955138,0.009059000000000001,Concert,3889439,Obituary,Abbath,2019-10-13 18:00:00-05:00
3116,False,38870364,0.045176999999999995,Concert,3889439,Cigarettes After Sex,,2019-10-15 20:00:00-05:00
3117,False,38053999,0.088692,Concert,3889439,Explosions in the Sky,,2019-10-18 20:00:00-05:00
3118,False,37875124,0.019625999999999998,Concert,3889439,Big Thief,Palehound,2019-10-19 20:00:00-05:00
3119,False,38468699,0.05669400000000001,Concert,3889439,AJR,,2019-10-23 19:30:00-05:00
3120,False,38946179,0.13627899999999998,Concert,3889439,ZZ Top,,2019-11-01 20:00:00-05:00
3121,False,39013180,0.179598,Concert,3889439,Alessia Cara,Ryland James,2019-11-02 19:30:00-05:00
3122,False,38755414,0.00038700000000000003,Concert,3889439,Midland (US),,
3123,False,38871179,0.003667,Concert,3889439,Pigeons Playing Ping Pong,,
3124,False,38821474,0.041629,Concert,3889439,ILLENIUM,,2019-11-10 20:00:00-06:00
3125,False,38310629,0.21197600000000003,Concert,3889439,Incubus,Le Butcherettes,2019-11-12 20:00:00-06:00
3126,False,38432699,0.037922000000000004,Concert,3889439,Angel Olsen,Vagabon,2019-11-13 20:00:00-06:00
3127,False,38061494,0.021709,Concert,3889439,Big Wild,Ark Patrol,2019-11-14 20:00:00-06:00
3128,False,38991728,0.114818,Concert,3889439,The Avett Brothers,,2019-11-15 20:00:00-06:00
3129,False,38991705,0.114818,Concert,3889439,The Avett Brothers,,2019-11-16 20:00:00-06:00
3130,False,39047342,0.047037999999999996,Concert,3889439,Blues Traveler,,2019-11-17 20:00:00-06:00
3131,False,38846039,0.034312,Concert,3889439,Chase Rice,Cale Dodds,2019-11-21 20:00:00-06:00
3132,False,38996459,0.024342,Concert,3889439,Steel Panther,,2019-12-10 20:00:00-06:00
3133,False,39036363,0.024342,Concert,3889439,Steel Panther,,2019-12-10 03:30:00-06:00
3134,False,37164874,0.067842,Concert,3254969,Gary Clark Jr.,,2019-08-09 17:30:00-05:00
3135,False,37513754,0.078498,Concert,3254969,Ben Folds,Violent Femmes,2019-08-14 17:00:00-05:00
3136,False,37147044,0.071681,Concert,3254969,Shakey Graves,Dr. Dog,2019-08-17 17:00:00-05:00
3137,False,38843074,0.035033,Concert,3254969,Nathaniel Rateliff & The Night Sweats,Hiss Golden Messenger,2019-08-30 17:30:00-05:00
3138,False,38422254,0.308849,Concert,3254969,Of Monsters and Men,Lower Dens,2019-09-14 19:30:00-05:00
3139,False,37061819,0.087215,Concert,31801,Lord Huron,Shakey Graves,2019-08-11 17:00:00-07:00
3140,False,37340549,0.080979,Concert,31801,Lord Huron,Shakey Graves,2019-08-11 18:30:00-07:00
3141,False,36228114,0.028879000000000002,Concert,31801,The Piano Guys,,2019-08-14 18:00:00-07:00
3142,False,37340869,0.030014999999999997,Concert,31801,The Piano Guys,,2019-08-14 19:30:00-07:00
3143,False,37977674,0.066295,Concert,31801,Herbie Hancock,Kamasi Washington,2019-08-16 17:15:00-07:00
3144,False,36333149,0.0038950000000000005,Concert,31801,JoJo Siwa,The Belles Official,2019-08-18 17:30:00-07:00
3145,False,37766379,0.127388,Concert,31801,Lionel Richie,,2019-08-20 17:00:00-07:00
3146,False,37185699,0.038379,Concert,31801,Iration,Pepper,2019-08-21 16:30:00-07:00
3147,False,37482614,0.22253699999999998,Concert,31801,The National,Alvvays,
3148,False,38050704,0.069283,Concert,31801,Ben Folds,,2019-09-06 16:30:00-07:00
3149,False,38060534,0.012509000000000001,Concert,31801,Tall Heights,,2019-09-06 18:00:00-07:00
3150,False,38232464,0.12541300000000002,Concert,31801,Cake,,
3151,False,37689014,0.29139499999999996,Concert,31801,Death Cab for Cutie,Car Seat Headrest,2019-09-07 17:00:00-07:00
3152,False,37752949,0.294229,Concert,31801,Death Cab for Cutie,Car Seat Headrest,2019-09-08 18:30:00-07:00
3153,False,38365159,0.001492,Concert,959,Dennis DeYoung,,2019-09-20 19:30:00-04:00
3154,False,39045969,0.0,Concert,959,A Cappella Live!,,2020-03-24 19:30:00-04:00
3155,False,37947969,0.076329,Concert,36556,The B-52's,Orchestral Manoeuvres In The Dark,2019-08-22 19:30:00-05:00
3156,False,38282334,0.007423000000000001,Concert,36556,La Banda el Recodo,Mariachi Vargas de Tecalitlán,2019-08-23 20:00:00-05:00
3157,False,39019940,0.23794400000000002,Concert,36556,The Goo Goo Dolls,The Unlikely Candidates,2019-10-25 20:00:00-05:00
3158,False,38248734,0.017342,Concert,36556,Straight No Chaser,,2019-11-08 20:00:00-06:00
3159,False,37442914,0.019665000000000002,Concert,36556,Tedeschi Trucks Band,,2019-11-15 20:00:00-06:00
3160,False,39024404,0.179598,Concert,36556,Alessia Cara,,2019-11-19 19:30:00-06:00
3161,False,39031638,0.018650999999999997,Concert,36556,Kronos Quartet,,2020-01-25 21:00:00-06:00
3162,False,38532219,0.000145,Concert,1254026,A Light Divided,Lydia cant Breathe,
3163,False,38842429,0.00041799999999999997,Concert,1254026,Deceased,Savage Master,
3164,False,38837434,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-09-27 20:00:00-04:00
3165,False,38837459,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-09-28 14:00:00-04:00
3166,False,38837464,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-10-04 20:00:00-04:00
3167,False,38837454,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-10-05 20:00:00-04:00
3168,False,38837474,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-10-06 15:00:00-04:00
3169,False,38837439,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-10-11 10:45:00-04:00
3170,False,38837469,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-10-11 20:00:00-04:00
3171,False,38837484,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-10-12 20:00:00-04:00
3172,False,38837424,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-10-13 15:00:00-04:00
3173,False,38837449,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-10-17 19:30:00-04:00
3174,False,38837489,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-10-18 20:00:00-04:00
3175,False,38837444,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-10-19 20:00:00-04:00
3176,False,38837429,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-10-26 20:00:00-04:00
3177,False,38837479,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-10-27 15:00:00-04:00
3178,False,38837374,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-11-07 19:30:00-05:00
3179,False,38837369,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-11-08 10:45:00-05:00
3180,False,38837359,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-11-09 20:00:00-05:00
3181,False,38837349,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-11-15 10:45:00-05:00
3182,False,38837324,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-11-16 20:00:00-05:00
3183,False,38837354,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-11-17 15:00:00-05:00
3184,False,38837344,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-11-22 10:45:00-05:00
3185,False,38837379,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-11-22 20:00:00-05:00
3186,False,38837334,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-11-23 20:00:00-05:00
3187,False,38837319,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-11-24 15:00:00-05:00
3188,False,38837329,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-12-13 20:00:00-05:00
3189,False,38837339,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-12-14 20:00:00-05:00
3190,False,38837384,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-12-18 19:30:00-05:00
3191,False,38837364,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-12-20 10:45:00-05:00
3192,False,38837539,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-12-20 20:00:00-05:00
3193,False,38837589,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-12-21 15:00:00-05:00
3194,False,38837614,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-12-21 20:00:00-05:00
3195,False,38837504,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-12-22 19:00:00-05:00
3196,False,38837609,0.000867,Concert,172188,Detroit Symphony Orchestra,,2019-12-22 15:00:00-05:00
3197,False,38837554,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-01-17 10:45:00-05:00
3198,False,38837629,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-01-17 20:00:00-05:00
3199,False,38837499,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-01-18 20:00:00-05:00
3200,False,38837549,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-01-19 15:00:00-05:00
3201,False,38837579,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-01-30 19:30:00-05:00
3202,False,38837619,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-01-31 20:00:00-05:00
3203,False,38837494,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-02-01 20:00:00-05:00
3204,False,38837514,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-02-21 20:00:00-05:00
3205,False,38837604,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-02-22 20:00:00-05:00
3206,False,38837564,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-02-23 15:00:00-05:00
3207,False,38837509,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-02-28 10:45:00-05:00
3208,False,38837524,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-02-28 20:00:00-05:00
3209,False,38837574,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-02-29 20:00:00-05:00
3210,False,38837544,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-03-01 15:00:00-05:00
3211,False,38837569,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-03-06 10:45:00-05:00
3212,False,38837584,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-03-07 20:00:00-05:00
3213,False,38837534,0.000867,Concert,172188,Detroit Symphony Orchestra,,2020-03-12 19:30:00-04:00
3214,False,39045127,0.00010400000000000001,Concert,3117979,"Oh, Rose!",,
3215,False,38986470,0.363619,Concert,4109379,Twenty One Pilots,,2019-11-08 19:00:00-06:00
3216,False,37609304,0.422184,Concert,4109379,The Black Keys,Modest Mouse,2019-11-14 19:00:00-06:00
3217,False,38311109,0.043005,Concert,4109379,MercyMe,Crowder,2019-11-17 19:00:00-06:00
3218,False,36160104,0.102131,Concert,4109379,George Strait,Asleep At the Wheel,2019-11-22 20:00:00-06:00
3219,False,37029014,0.102672,Concert,4109379,George Strait,,2019-11-23 20:00:00-06:00
3220,False,38815579,0.034816,Concert,8540,Bob Seger & The Silver Bullet Band,,2019-10-10 19:30:00-05:00
3221,False,38275859,0.024112,Concert,8540,Lauren Daigle,AHI,2019-10-11 19:30:00-05:00
3222,False,38193129,5.4000000000000005e-05,Concert,8540,Siberian Orchestra,,2019-11-22 19:30:00-06:00
3223,False,38999515,0.0017879999999999999,Concert,4005469,Citizens (US),Ghost Ship,2019-11-05 19:00:00-05:00
3224,False,37286679,4.2e-05,Concert,947401,Doghouse Roses,,
3225,False,38988005,4.1e-05,Concert,3216493,Kyle Daniel,,2019-10-26 19:00:00-05:00
3226,False,37783639,0.000608,Concert,2496754,Yacht Rock Revue,,2019-08-10 21:00:00-05:00
3227,False,37385379,0.00034500000000000004,Concert,2496754,Hairbangers Ball,,2019-08-16 21:00:00-05:00
3228,False,38349609,0.000354,Concert,2496754,Zakk Sabbath,Don Jamieson,2019-08-18 20:00:00-05:00
3229,False,38693234,0.002513,Concert,2496754,Tucker Beathard,,2019-08-22 20:00:00-05:00
3230,False,37384154,8.9e-05,Concert,2496754,Saved By The 90's,,2019-08-24 21:00:00-05:00
3231,False,38780679,0.051319000000000004,Concert,2496754,Walk Off The Earth,,2019-09-05 19:30:00-05:00
3232,False,38204514,0.004684000000000001,Concert,2496754,Jade Bird,,2019-09-07 20:00:00-05:00
3233,False,39004729,0.005945000000000001,Concert,2496754,Reignwolf,The Blue Stones,2019-09-11 20:00:00-05:00
3234,False,38608494,0.02901,Concert,2496754,Marianas Trench,George Thoms,2019-09-18 20:00:00-05:00
3235,False,37790939,0.08720599999999999,Concert,2496754,UB40,,2019-09-19 20:00:00-05:00
3236,False,38957022,0.088102,Concert,2496754,UB40,,2019-09-19 19:00:00-05:00
3237,False,38310209,0.016929,Concert,2496754,Yung Gravy,,2019-10-02 21:00:00-05:00
3238,False,39013433,0.0007469999999999999,Concert,2496754,The Four Horsemen,,2019-10-05 21:00:00-05:00
3239,False,38983223,0.004712,Concert,2496754,Dark Star Orchestra,,2019-10-07 20:00:00-05:00
3240,False,38407534,0.001841,Concert,2496754,Here Come the Mummies,Sun Stereo,2019-10-10 20:00:00-05:00
3241,False,39032742,0.011972,Concert,2496754,Yonder Mountain String Band,,2019-10-13 20:00:00-05:00
3242,False,38977759,0.00010400000000000001,Concert,2496754,Polaris (AUS),,2019-10-15 18:00:00-05:00
3243,False,39036206,0.037632,Concert,2496754,Jidenna,,2019-10-17 20:00:00-05:00
3244,False,38260374,0.004822,Concert,2496754,Donovan Woods,,
3245,False,38302224,0.001216,Concert,2496754,Ruston Kelly,,2019-10-18 20:00:00-05:00
3246,False,38779984,0.059416,Concert,2496754,BIG K.R.I.T.,,2019-10-23 20:00:00-05:00
3247,False,38976429,0.023406,Concert,2496754,Loud Luxury,,2019-10-29 21:00:00-05:00
3248,False,38754824,0.027047,Concert,2496754,COIN,Dayglow,2019-11-02 20:00:00-05:00
3249,False,38493994,0.035998,Concert,2496754,Gryffin,,2019-11-07 20:00:00-06:00
3250,False,38906124,0.013294,Concert,2496754,Hobo Johnson,,2019-11-20 20:00:00-06:00
3251,False,38995822,0.015625,Concert,2496754,Josh Abbott Band,,2019-12-05 20:00:00-06:00
3252,False,38951341,0.008819,Concert,2496754,The Dead South,,2020-01-15 20:00:00-06:00
3253,False,38641429,0.00344,Concert,244673,Whitey Morgan and the 78's,Red Shahan,2019-08-08 20:00:00-05:00
3254,False,38587029,0.005000999999999999,Concert,244673,Logan Mize,,2019-08-09 20:00:00-05:00
3255,False,36947989,0.021369,Concert,244673,The Faint,Ritual Howls,2019-08-10 19:00:00-05:00
3256,False,38960456,0.027781999999999998,Concert,244673,Gerardo Ortíz,Banda La Excesiva,
3257,False,38780739,0.020638,Concert,244673,Molotov,MALAFACHA,
3258,False,37584104,0.128252,Concert,244673,Flatbush Zombies,Joey Bada$$,2019-08-16 19:00:00-05:00
3259,False,38322649,0.033526,Concert,244673,The Mighty Mighty Bosstones,Bedouin Soundclash,
3260,False,39005090,0.0034270000000000004,Concert,244673,Megan Thee Stallion,,
3261,False,39023543,0.038424,Concert,244673,Scarface,Mystikal,
3262,False,38949617,0.09779700000000001,Concert,244673,Kevin Gates,,2019-08-24 20:00:00-05:00
3263,False,38863194,0.048109,Concert,244673,Gary Allan,Tyler Braden,2019-08-31 20:00:00-05:00
3264,False,38662749,0.007481999999999999,Concert,244673,Bronco,,
3265,False,39002191,0.005945000000000001,Concert,244673,Reignwolf,,
3266,False,38949631,0.038938,Concert,244673,Pennywise,H20,
3267,False,38774254,0.013036,Concert,244673,grandson,"nothing, nowhere.",2019-09-12 20:00:00-05:00
3268,False,38995595,7.6e-05,Concert,244673,The HU (band),,
3269,False,38938094,0.008027,Concert,244673,Kalimba,,
3270,False,39020769,0.004288,Concert,244673,lil tjay,,
3271,False,38759974,0.126993,Concert,244673,Galantis,,
3272,False,38772634,0.001431,Concert,244673,Muscadine Bloodline,,
3273,False,38585109,0.02901,Concert,244673,Marianas Trench,George Thoms,
3274,False,38994730,0.164921,Concert,244673,Ice Cube,,
3275,False,39031464,0.004871,Concert,244673,Badflower,Weathers,
3276,False,38998385,0.069586,Concert,244673,Catfish and the Bottlemen,July Talk,
3277,False,38302779,0.017721999999999998,Concert,244673,Yung Gravy,,2019-10-05 21:00:00-05:00
3278,False,38493859,0.032324,Concert,244673,Jon Pardi,Tyler Rich,2019-10-05 19:30:00-05:00
3279,False,38949725,0.010399,Concert,244673,Gwar,Sacred Reich,2019-10-08 20:00:00-05:00
3280,False,38943274,0.032862,Concert,244673,Sabrina Claudio,Gallant,2019-10-09 20:00:00-05:00
3281,False,38978932,0.000465,Concert,244673,Rylo Rodriguez,NoCap,2019-10-11 20:00:00-05:00
3282,False,38989403,0.077694,Concert,244673,PnB Rock,,
3283,False,38950014,0.07524600000000001,Concert,244673,Hoodie Allen,Jake Miller,2019-10-12 20:00:00-05:00
3284,False,39012892,0.050441,Concert,244673,All That Remains,Lacuna Coil,2019-10-13 18:30:00-05:00
3285,False,38169814,0.005012,Concert,244673,Rata Blanca,,2019-10-18 20:00:00-05:00
3286,False,39034657,0.037632,Concert,244673,Jidenna,,
3287,False,39044569,0.038380000000000004,Concert,244673,Motionless In White,After the Burial,
3288,False,38759959,0.059438,Concert,244673,BIG K.R.I.T.,,2019-10-26 20:00:00-05:00
3289,False,39020076,0.23949499999999999,Concert,244673,Young Thug,Machine Gun Kelly,2019-10-27 20:00:00-05:00
3290,False,38373254,0.055804999999999993,Concert,244673,Blue October,,
3291,False,39024035,0.095523,Concert,244673,Melanie Martinez,Lauren Ruth Ward,2019-11-02 20:00:00-05:00
3292,False,39044545,0.01248,Concert,244673,Ice Nine Kills,Fit for a King,2019-11-02 20:00:00-05:00
3293,False,39020796,0.0035310000000000003,Concert,244673,Maldita Vecindad,,
3294,False,37950679,0.009916,Concert,244673,Los Temerarios,,
3295,False,38978361,0.009071,Concert,244673,DJ Pauly D,Nate Derus,
3296,False,37848884,0.043151999999999996,Concert,244673,Maren Morris,Hailey Whitters,2019-11-15 18:00:00-06:00
3297,False,39011724,0.041746,Concert,244673,Bishop Briggs,Miya Folick,
3298,False,38437119,0.029233,Concert,244673,Our Last Night,I See Stars,2019-11-20 19:00:00-06:00
3299,False,39020783,0.027839,Concert,244673,Static-X,DevilDriver,
3300,False,38994728,0.024342,Concert,244673,Steel Panther,,2019-12-06 20:30:00-06:00
3301,False,39015342,0.061703999999999995,Concert,244673,O.A.R.,,2019-12-07 20:00:00-06:00
3302,False,39006450,0.004408,Concert,332586,TNT,,2019-08-10 21:30:00+02:00
3303,False,38427364,0.000793,Festival,332586,Aslove,Adrien Toma,2019-08-16 18:00:00+02:00
3304,False,38301039,0.00257,Concert,3126329,Swearin',Mike Krol,2019-08-07 20:00:00-04:00
3305,False,38556004,0.000239,Concert,3126329,Bit Brigade,Double Ferrari,2019-08-08 20:00:00-04:00
3306,False,39026758,1e-06,Concert,3126329,Sad Turtle,,2019-08-09 20:00:00-04:00
3307,False,38865369,1.8e-05,Concert,3126329,Noble Dust,Cricket Blue,2019-08-20 20:00:00-04:00
3308,False,38685109,2e-06,Concert,3126329,The Regressions,,2019-08-22 19:00:00-04:00
3309,False,39022454,0.02402,Concert,3126329,Hieroglyphics,Mister Burns,2019-08-28 20:00:00-04:00
3310,False,39032777,5e-06,Concert,3126329,The Gumboots,,2019-08-31 20:00:00-04:00
3311,False,38859999,0.019491,Concert,3126329,Kevin Morby,William Tyler,2019-09-01 19:00:00-04:00
3312,False,39051394,5.4000000000000005e-05,Concert,3126329,Birdgangs,,
3313,False,38706549,0.004469,Concert,3126329,Sean Rowe,,2019-09-13 20:00:00-04:00
3314,False,38916649,0.0016870000000000001,Concert,3126329,Guerilla Toss,,2019-09-17 20:00:00-04:00
3315,False,38949737,0.002348,Concert,3126329,River Whyless,The Dead Tongues,2019-09-18 20:00:00-04:00
3316,False,38865549,0.023298,Concert,3126329,Frankie Cosmos,C.W. Stoneking,2019-09-19 20:00:00-04:00
3317,False,39021645,0.004137,Concert,3126329,C.W. Stoneking,,
3318,False,38853589,0.010426000000000001,Concert,3126329,Methyl Ethel,Ada Lea,2019-09-27 20:00:00-04:00
3319,False,38989884,0.00010400000000000001,Concert,3126329,Dwight & Nicole,,2019-09-28 20:00:00-04:00
3320,False,39038537,0.003517,Concert,3126329,Little Wings,,2019-09-30 20:00:00-04:00
